region_1,region_2,carrier_1,carrier_2,timestep_4,parameter,value
West,WestSouth,electricity,,h6524,demand,31.6254
West,WestSouth,electricity,,h6525,demand,29.4624
West,WestSouth,electricity,,h6526,demand,29.2806
West,WestSouth,electricity,,h6527,demand,29.8326
West,WestSouth,electricity,,h6528,demand,27.726
West,WestSouth,electricity,,h6529,demand,26.0544
West,WestSouth,electricity,,h6530,demand,25.0896
West,WestSouth,electricity,,h6531,demand,23.8068
West,WestSouth,electricity,,h6532,demand,23.4804
West,WestSouth,electricity,,h6533,demand,24.6876
West,WestSouth,electricity,,h6534,demand,27.9846
West,WestSouth,electricity,,h6535,demand,31.341
West,WestSouth,electricity,,h6536,demand,32.3586
West,WestSouth,electricity,,h6537,demand,32.8914
West,WestSouth,electricity,,h6538,demand,32.8518
West,WestSouth,electricity,,h6539,demand,32.8554
West,WestSouth,electricity,,h6540,demand,32.9058
West,WestSouth,electricity,,h6541,demand,32.1078
West,WestSouth,electricity,,h6542,demand,31.5798
West,WestSouth,electricity,,h6543,demand,30.5298
West,WestSouth,electricity,,h6544,demand,29.6316
West,WestSouth,electricity,,h6545,demand,29.0868
West,WestSouth,electricity,,h6546,demand,30.0522
West,WestSouth,electricity,,h6547,demand,31.743
West,WestSouth,electricity,,h6548,demand,31.7592
West,WestSouth,electricity,,h6549,demand,29.5068
West,WestSouth,electricity,,h6550,demand,29.4366
West,WestSouth,electricity,,h6551,demand,29.904
West,WestSouth,electricity,,h6552,demand,27.9396
West,WestSouth,electricity,,h6553,demand,26.4066
West,WestSouth,electricity,,h6554,demand,25.5306
West,WestSouth,electricity,,h6555,demand,24.0696
West,WestSouth,electricity,,h6556,demand,23.751
West,WestSouth,electricity,,h6557,demand,24.969
West,WestSouth,electricity,,h6558,demand,28.3386
West,WestSouth,electricity,,h6559,demand,31.8096
West,WestSouth,electricity,,h6560,demand,32.6922
West,WestSouth,electricity,,h6561,demand,32.9814
West,WestSouth,electricity,,h6562,demand,33.09
West,WestSouth,electricity,,h6563,demand,33.0768
West,WestSouth,electricity,,h6564,demand,33.0642
West,WestSouth,electricity,,h6565,demand,32.3226
West,WestSouth,electricity,,h6566,demand,31.7442
West,WestSouth,electricity,,h6567,demand,30.7686
West,WestSouth,electricity,,h6568,demand,29.8998
West,WestSouth,electricity,,h6569,demand,29.4168
West,WestSouth,electricity,,h6570,demand,30.4326
West,WestSouth,electricity,,h6571,demand,32.2098
West,WestSouth,electricity,,h6572,demand,32.1234
West,WestSouth,electricity,,h6573,demand,30.0738
West,WestSouth,electricity,,h6574,demand,30.0336
West,WestSouth,electricity,,h6575,demand,30.4542
West,WestSouth,electricity,,h6576,demand,28.2906
West,WestSouth,electricity,,h6577,demand,26.5974
West,WestSouth,electricity,,h6578,demand,25.7544
West,WestSouth,electricity,,h6579,demand,24.4086
West,WestSouth,electricity,,h6580,demand,24.1248
West,WestSouth,electricity,,h6581,demand,25.3824
West,WestSouth,electricity,,h6582,demand,28.8156
West,WestSouth,electricity,,h6583,demand,32.3634
West,WestSouth,electricity,,h6584,demand,33.1536
West,WestSouth,electricity,,h6585,demand,33.7668
West,WestSouth,electricity,,h6586,demand,33.7344
West,WestSouth,electricity,,h6587,demand,33.633
West,WestSouth,electricity,,h6588,demand,33.6264
West,WestSouth,electricity,,h6589,demand,32.7054
West,WestSouth,electricity,,h6590,demand,31.8252
West,WestSouth,electricity,,h6591,demand,30.603
West,WestSouth,electricity,,h6592,demand,29.6388
West,WestSouth,electricity,,h6593,demand,29.3598
West,WestSouth,electricity,,h6594,demand,30.027
West,WestSouth,electricity,,h6595,demand,31.5222
West,WestSouth,electricity,,h6596,demand,31.5078
West,WestSouth,electricity,,h6597,demand,29.5692
West,WestSouth,electricity,,h6598,demand,29.7798
West,WestSouth,electricity,,h6599,demand,30.2802
West,WestSouth,electricity,,h6600,demand,27.8874
West,WestSouth,electricity,,h6601,demand,25.9686
West,WestSouth,electricity,,h6602,demand,24.8442
West,WestSouth,electricity,,h6603,demand,23.3472
West,WestSouth,electricity,,h6604,demand,22.5552
West,WestSouth,electricity,,h6605,demand,22.7916
West,WestSouth,electricity,,h6606,demand,23.973
West,WestSouth,electricity,,h6607,demand,25.2402
West,WestSouth,electricity,,h6608,demand,26.4564
West,WestSouth,electricity,,h6609,demand,28.074
West,WestSouth,electricity,,h6610,demand,28.7844
West,WestSouth,electricity,,h6611,demand,29.235
West,WestSouth,electricity,,h6612,demand,30.3576
West,WestSouth,electricity,,h6613,demand,29.3802
West,WestSouth,electricity,,h6614,demand,28.08
West,WestSouth,electricity,,h6615,demand,26.937
West,WestSouth,electricity,,h6616,demand,26.1474
West,WestSouth,electricity,,h6617,demand,26.0214
West,WestSouth,electricity,,h6618,demand,26.988
West,WestSouth,electricity,,h6619,demand,28.773
West,WestSouth,electricity,,h6620,demand,28.7892
West,WestSouth,electricity,,h6621,demand,27.1878
West,WestSouth,electricity,,h6622,demand,27.7602
West,WestSouth,electricity,,h6623,demand,28.6626
West,WestSouth,electricity,,h6624,demand,26.886
West,WestSouth,electricity,,h6625,demand,25.1736
West,WestSouth,electricity,,h6626,demand,23.9484
West,WestSouth,electricity,,h6627,demand,22.2108
West,WestSouth,electricity,,h6628,demand,21.3282
West,WestSouth,electricity,,h6629,demand,21.3216
West,WestSouth,electricity,,h6630,demand,21.9618
West,WestSouth,electricity,,h6631,demand,22.5672
West,WestSouth,electricity,,h6632,demand,23.4024
West,WestSouth,electricity,,h6633,demand,25.0476
West,WestSouth,electricity,,h6634,demand,26.3028
West,WestSouth,electricity,,h6635,demand,27.1482
West,WestSouth,electricity,,h6636,demand,28.4154
West,WestSouth,electricity,,h6637,demand,27.243
West,WestSouth,electricity,,h6638,demand,25.7928
West,WestSouth,electricity,,h6639,demand,24.834
West,WestSouth,electricity,,h6640,demand,24.2442
West,WestSouth,electricity,,h6641,demand,24.4026
West,WestSouth,electricity,,h6642,demand,26.1702
West,WestSouth,electricity,,h6643,demand,28.878
West,WestSouth,electricity,,h6644,demand,28.953
West,WestSouth,electricity,,h6645,demand,27.2466
West,WestSouth,electricity,,h6646,demand,27.4692
West,WestSouth,electricity,,h6647,demand,28.113
West,WestSouth,electricity,,h6648,demand,26.0226
West,WestSouth,electricity,,h6649,demand,24.7122
West,WestSouth,electricity,,h6650,demand,23.7414
West,WestSouth,electricity,,h6651,demand,22.368
West,WestSouth,electricity,,h6652,demand,22.1226
West,WestSouth,electricity,,h6653,demand,23.5038
West,WestSouth,electricity,,h6654,demand,27.1152
West,WestSouth,electricity,,h6655,demand,30.7374
West,WestSouth,electricity,,h6656,demand,31.836
West,WestSouth,electricity,,h6657,demand,32.6364
West,WestSouth,electricity,,h6658,demand,32.9676
West,WestSouth,electricity,,h6659,demand,33.387
West,WestSouth,electricity,,h6660,demand,33.6336
West,WestSouth,electricity,,h6661,demand,33.1716
West,WestSouth,electricity,,h6662,demand,32.7234
West,WestSouth,electricity,,h6663,demand,31.8738
West,WestSouth,electricity,,h6664,demand,31.0458
West,WestSouth,electricity,,h6665,demand,30.7098
West,WestSouth,electricity,,h6666,demand,31.8642
West,WestSouth,electricity,,h6667,demand,33.6444
West,WestSouth,electricity,,h6668,demand,32.301
West,WestSouth,electricity,,h6669,demand,29.7744
West,WestSouth,electricity,,h6670,demand,29.553
West,WestSouth,electricity,,h6671,demand,29.958
West,WestSouth,electricity,,h6672,demand,27.6996
West,WestSouth,electricity,,h6673,demand,25.974
West,WestSouth,electricity,,h6674,demand,24.9858
West,WestSouth,electricity,,h6675,demand,23.5014
West,WestSouth,electricity,,h6676,demand,23.0256
West,WestSouth,electricity,,h6677,demand,24.1878
West,WestSouth,electricity,,h6678,demand,27.4836
West,WestSouth,electricity,,h6679,demand,31.0818
West,WestSouth,electricity,,h6680,demand,31.8984
West,WestSouth,electricity,,h6681,demand,32.5278
West,WestSouth,electricity,,h6682,demand,32.7252
West,WestSouth,electricity,,h6683,demand,33.0708
West,WestSouth,electricity,,h6684,demand,33.1302
West,WestSouth,electricity,,h6685,demand,32.4816
West,WestSouth,electricity,,h6686,demand,32.055
West,WestSouth,electricity,,h6687,demand,30.8976
West,WestSouth,electricity,,h6688,demand,30.3684
West,WestSouth,electricity,,h6689,demand,29.9706
West,WestSouth,electricity,,h6690,demand,30.8508
West,WestSouth,electricity,,h6691,demand,32.7246
West,WestSouth,electricity,,h6692,demand,31.7406
West,WestSouth,electricity,,h6693,demand,29.2806
West,WestSouth,electricity,,h6694,demand,29.1348
West,WestSouth,electricity,,h6695,demand,29.5746
West,WestSouth,electricity,,h6696,demand,27.5982
West,WestSouth,electricity,,h6697,demand,25.7208
West,WestSouth,electricity,,h6698,demand,24.6618
West,WestSouth,electricity,,h6699,demand,23.256
West,WestSouth,electricity,,h6700,demand,22.9392
West,WestSouth,electricity,,h6701,demand,24.1692
West,WestSouth,electricity,,h6702,demand,27.537
West,WestSouth,electricity,,h6703,demand,31.2126
West,WestSouth,electricity,,h6704,demand,32.1672
West,WestSouth,electricity,,h6705,demand,32.7864
West,WestSouth,electricity,,h6706,demand,32.8422
West,WestSouth,electricity,,h6707,demand,33.1134
West,WestSouth,electricity,,h6708,demand,33.1926
West,WestSouth,electricity,,h6709,demand,32.6022
West,WestSouth,electricity,,h6710,demand,32.202
West,WestSouth,electricity,,h6711,demand,31.2546
West,WestSouth,electricity,,h6712,demand,30.5712
West,WestSouth,electricity,,h6713,demand,30.2724
West,WestSouth,electricity,,h6714,demand,31.4442
West,WestSouth,electricity,,h6715,demand,33.6222
West,WestSouth,electricity,,h6716,demand,32.5572
West,WestSouth,electricity,,h6717,demand,30.2046
West,WestSouth,electricity,,h6718,demand,30.0324
West,WestSouth,electricity,,h6719,demand,30.5748
West,WestSouth,electricity,,h6720,demand,28.4982
West,WestSouth,electricity,,h6721,demand,26.7396
West,WestSouth,electricity,,h6722,demand,25.7604
West,WestSouth,electricity,,h6723,demand,24.318
West,WestSouth,electricity,,h6724,demand,24.0246
West,WestSouth,electricity,,h6725,demand,25.2018
West,WestSouth,electricity,,h6726,demand,28.6374
West,WestSouth,electricity,,h6727,demand,32.5026
West,WestSouth,electricity,,h6728,demand,33.2616
West,WestSouth,electricity,,h6729,demand,33.4644
West,WestSouth,electricity,,h6730,demand,33.3612
West,WestSouth,electricity,,h6731,demand,33.399
West,WestSouth,electricity,,h6732,demand,33.2994
West,WestSouth,electricity,,h6733,demand,32.6538
West,WestSouth,electricity,,h6734,demand,32.3652
West,WestSouth,electricity,,h6735,demand,31.4808
West,WestSouth,electricity,,h6736,demand,30.6828
West,WestSouth,electricity,,h6737,demand,30.2568
West,WestSouth,electricity,,h6738,demand,31.3062
West,WestSouth,electricity,,h6739,demand,33.564
West,WestSouth,electricity,,h6740,demand,32.6928
West,WestSouth,electricity,,h6741,demand,30.3474
West,WestSouth,electricity,,h6742,demand,30.3966
West,WestSouth,electricity,,h6743,demand,30.9792
West,WestSouth,electricity,,h6744,demand,28.749
West,WestSouth,electricity,,h6745,demand,27.0768
West,WestSouth,electricity,,h6746,demand,26.139
West,WestSouth,electricity,,h6747,demand,24.8208
West,WestSouth,electricity,,h6748,demand,24.465
West,WestSouth,electricity,,h6749,demand,25.761
West,WestSouth,electricity,,h6750,demand,29.1756
West,WestSouth,electricity,,h6751,demand,33.1494
West,WestSouth,electricity,,h6752,demand,33.8184
West,WestSouth,electricity,,h6753,demand,34.047
West,WestSouth,electricity,,h6754,demand,33.8946
West,WestSouth,electricity,,h6755,demand,33.6366
West,WestSouth,electricity,,h6756,demand,33.5892
West,WestSouth,electricity,,h6757,demand,32.6148
West,WestSouth,electricity,,h6758,demand,31.7466
West,WestSouth,electricity,,h6759,demand,30.5058
West,WestSouth,electricity,,h6760,demand,29.5428
West,WestSouth,electricity,,h6761,demand,29.316
West,WestSouth,electricity,,h6762,demand,30.282
West,WestSouth,electricity,,h6763,demand,32.6196
West,WestSouth,electricity,,h6764,demand,32.0028
West,WestSouth,electricity,,h6765,demand,30.0468
West,WestSouth,electricity,,h6766,demand,30.2094
West,WestSouth,electricity,,h6767,demand,30.8502
West,WestSouth,electricity,,h6768,demand,28.569
West,WestSouth,electricity,,h6769,demand,26.688
West,WestSouth,electricity,,h6770,demand,25.4976
West,WestSouth,electricity,,h6771,demand,23.9256
West,WestSouth,electricity,,h6772,demand,23.1978
West,WestSouth,electricity,,h6773,demand,23.499
West,WestSouth,electricity,,h6774,demand,24.7632
West,WestSouth,electricity,,h6775,demand,26.2566
West,WestSouth,electricity,,h6776,demand,27.3198
West,WestSouth,electricity,,h6777,demand,28.7886
West,WestSouth,electricity,,h6778,demand,29.2146
West,WestSouth,electricity,,h6779,demand,29.3214
West,WestSouth,electricity,,h6780,demand,30.1536
West,WestSouth,electricity,,h6781,demand,29.0826
West,WestSouth,electricity,,h6782,demand,27.8394
West,WestSouth,electricity,,h6783,demand,26.7444
West,WestSouth,electricity,,h6784,demand,25.8816
West,WestSouth,electricity,,h6785,demand,25.8528
West,WestSouth,electricity,,h6786,demand,27.213
West,WestSouth,electricity,,h6787,demand,29.6922
West,WestSouth,electricity,,h6788,demand,29.217
West,WestSouth,electricity,,h6789,demand,27.621
West,WestSouth,electricity,,h6790,demand,28.2618
West,WestSouth,electricity,,h6791,demand,29.3058
West,WestSouth,electricity,,h6792,demand,27.5328
West,WestSouth,electricity,,h6793,demand,25.8408
West,WestSouth,electricity,,h6794,demand,24.534
West,WestSouth,electricity,,h6795,demand,22.8192
West,WestSouth,electricity,,h6796,demand,21.9828
West,WestSouth,electricity,,h6797,demand,21.9966
West,WestSouth,electricity,,h6798,demand,22.6128
West,WestSouth,electricity,,h6799,demand,23.4294
West,WestSouth,electricity,,h6800,demand,24.1926
West,WestSouth,electricity,,h6801,demand,25.8396
West,WestSouth,electricity,,h6802,demand,26.9604
West,WestSouth,electricity,,h6803,demand,27.699
West,WestSouth,electricity,,h6804,demand,28.7238
West,WestSouth,electricity,,h6805,demand,27.5034
West,WestSouth,electricity,,h6806,demand,25.95
West,WestSouth,electricity,,h6807,demand,24.6048
West,WestSouth,electricity,,h6808,demand,23.8842
West,WestSouth,electricity,,h6809,demand,24.1956
West,WestSouth,electricity,,h6810,demand,25.9026
West,WestSouth,electricity,,h6811,demand,29.217
West,WestSouth,electricity,,h6812,demand,29.5122
West,WestSouth,electricity,,h6813,demand,27.9636
West,WestSouth,electricity,,h6814,demand,28.3002
West,WestSouth,electricity,,h6815,demand,29.0634
West,WestSouth,electricity,,h6816,demand,27.4428
West,WestSouth,electricity,,h6817,demand,25.9224
West,WestSouth,electricity,,h6818,demand,24.9684
West,WestSouth,electricity,,h6819,demand,23.601
West,WestSouth,electricity,,h6820,demand,23.412
West,WestSouth,electricity,,h6821,demand,25.11
West,WestSouth,electricity,,h6822,demand,28.812
West,WestSouth,electricity,,h6823,demand,32.8116
West,WestSouth,electricity,,h6824,demand,33.8796
West,WestSouth,electricity,,h6825,demand,34.5492
West,WestSouth,electricity,,h6826,demand,34.9758
West,WestSouth,electricity,,h6827,demand,35.16
West,WestSouth,electricity,,h6828,demand,35.2386
West,WestSouth,electricity,,h6829,demand,34.5312
West,WestSouth,electricity,,h6830,demand,33.7968
West,WestSouth,electricity,,h6831,demand,32.4882
West,WestSouth,electricity,,h6832,demand,31.7406
West,WestSouth,electricity,,h6833,demand,31.4382
West,WestSouth,electricity,,h6834,demand,32.745
West,WestSouth,electricity,,h6835,demand,35.3256
West,WestSouth,electricity,,h6836,demand,33.9402
West,WestSouth,electricity,,h6837,demand,31.4826
West,WestSouth,electricity,,h6838,demand,31.4436
West,WestSouth,electricity,,h6839,demand,31.9734
West,WestSouth,electricity,,h6840,demand,29.9142
West,WestSouth,electricity,,h6841,demand,28.2024
West,WestSouth,electricity,,h6842,demand,27.3336
West,WestSouth,electricity,,h6843,demand,25.9704
West,WestSouth,electricity,,h6844,demand,25.614
West,WestSouth,electricity,,h6845,demand,27.0486
West,WestSouth,electricity,,h6846,demand,30.5952
West,WestSouth,electricity,,h6847,demand,34.7106
West,WestSouth,electricity,,h6848,demand,35.6388
West,WestSouth,electricity,,h6849,demand,35.9088
West,WestSouth,electricity,,h6850,demand,35.8758
West,WestSouth,electricity,,h6851,demand,35.7882
West,WestSouth,electricity,,h6852,demand,35.577
West,WestSouth,electricity,,h6853,demand,34.155
West,WestSouth,electricity,,h6854,demand,34.5984
West,WestSouth,electricity,,h6855,demand,33.6918
West,WestSouth,electricity,,h6856,demand,32.9502
West,WestSouth,electricity,,h6857,demand,32.7942
West,WestSouth,electricity,,h6858,demand,34.3518
West,WestSouth,electricity,,h6859,demand,36.9018
West,WestSouth,electricity,,h6860,demand,35.4846
West,WestSouth,electricity,,h6861,demand,33.0552
West,WestSouth,electricity,,h6862,demand,32.9586
West,WestSouth,electricity,,h6863,demand,33.4014
West,WestSouth,electricity,,h6864,demand,31.4532
West,WestSouth,electricity,,h6865,demand,29.8182
West,WestSouth,electricity,,h6866,demand,28.9584
West,WestSouth,electricity,,h6867,demand,27.6192
West,WestSouth,electricity,,h6868,demand,27.336
West,WestSouth,electricity,,h6869,demand,28.7946
West,WestSouth,electricity,,h6870,demand,32.3934
West,WestSouth,electricity,,h6871,demand,36.4704
West,WestSouth,electricity,,h6872,demand,37.494
West,WestSouth,electricity,,h6873,demand,37.7832
West,WestSouth,electricity,,h6874,demand,37.6704
West,WestSouth,electricity,,h6875,demand,37.8894
West,WestSouth,electricity,,h6876,demand,38.0634
West,WestSouth,electricity,,h6877,demand,37.4406
West,WestSouth,electricity,,h6878,demand,36.7974
West,WestSouth,electricity,,h6879,demand,35.6898
West,WestSouth,electricity,,h6880,demand,35.2128
West,WestSouth,electricity,,h6881,demand,34.9656
West,WestSouth,electricity,,h6882,demand,36.7146
West,WestSouth,electricity,,h6883,demand,39.063
