region_1,region_2,technology_1,timestep_4,scenario,parameter,value
West,WestSouth,wind,h6539,scenarioA,avaConv,0.340334617
West,WestSouth,wind,h6540,scenarioA,avaConv,0.357185845
West,WestSouth,wind,h6541,scenarioA,avaConv,0.372131279
West,WestSouth,wind,h6542,scenarioA,avaConv,0.38416787
West,WestSouth,wind,h6543,scenarioA,avaConv,0.381961162
West,WestSouth,wind,h6544,scenarioA,avaConv,0.373334938
West,WestSouth,wind,h6545,scenarioA,avaConv,0.368319692
West,WestSouth,wind,h6546,scenarioA,avaConv,0.362000481
West,WestSouth,wind,h6547,scenarioA,avaConv,0.328298026
West,WestSouth,wind,h6548,scenarioA,avaConv,0.36460841
West,WestSouth,wind,h6549,scenarioA,avaConv,0.393295619
West,WestSouth,wind,h6550,scenarioA,avaConv,0.401620928
West,WestSouth,wind,h6551,scenarioA,avaConv,0.386374579
West,WestSouth,wind,h6552,scenarioA,avaConv,0.37152945
West,WestSouth,wind,h6553,scenarioA,avaConv,0.372532499
West,WestSouth,wind,h6554,scenarioA,avaConv,0.366714813
West,WestSouth,wind,h6555,scenarioA,avaConv,0.369924571
West,WestSouth,wind,h6556,scenarioA,avaConv,0.360094688
West,WestSouth,wind,h6557,scenarioA,avaConv,0.352672123
West,WestSouth,wind,h6558,scenarioA,avaConv,0.35036511
West,WestSouth,wind,h6559,scenarioA,avaConv,0.355079442
West,WestSouth,wind,h6560,scenarioA,avaConv,0.355079442
West,WestSouth,wind,h6561,scenarioA,avaConv,0.295297705
West,WestSouth,wind,h6562,scenarioA,avaConv,0.242437009
West,WestSouth,wind,h6563,scenarioA,avaConv,0.243941582
West,WestSouth,wind,h6564,scenarioA,avaConv,0.285869042
West,WestSouth,wind,h6565,scenarioA,avaConv,0.363204141
West,WestSouth,wind,h6566,scenarioA,avaConv,0.405833735
West,WestSouth,wind,h6567,scenarioA,avaConv,0.424189536
West,WestSouth,wind,h6568,scenarioA,avaConv,0.445554486
West,WestSouth,wind,h6569,scenarioA,avaConv,0.459797785
West,WestSouth,wind,h6570,scenarioA,avaConv,0.43221393
West,WestSouth,wind,h6571,scenarioA,avaConv,0.35748676
West,WestSouth,wind,h6572,scenarioA,avaConv,0.35648371
West,WestSouth,wind,h6573,scenarioA,avaConv,0.373736158
West,WestSouth,wind,h6574,scenarioA,avaConv,0.392794094
West,WestSouth,wind,h6575,scenarioA,avaConv,0.37744744
West,WestSouth,wind,h6576,scenarioA,avaConv,0.351869684
West,WestSouth,wind,h6577,scenarioA,avaConv,0.318769058
West,WestSouth,wind,h6578,scenarioA,avaConv,0.290984593
West,WestSouth,wind,h6579,scenarioA,avaConv,0.267011716
West,WestSouth,wind,h6580,scenarioA,avaConv,0.253269941
West,WestSouth,wind,h6581,scenarioA,avaConv,0.249358048
West,WestSouth,wind,h6582,scenarioA,avaConv,0.23391109
West,WestSouth,wind,h6583,scenarioA,avaConv,0.229497673
West,WestSouth,wind,h6584,scenarioA,avaConv,0.214251324
West,WestSouth,wind,h6585,scenarioA,avaConv,0.1852632
West,WestSouth,wind,h6586,scenarioA,avaConv,0.109833895
West,WestSouth,wind,h6587,scenarioA,avaConv,0.074827476
West,WestSouth,wind,h6588,scenarioA,avaConv,0.073322902
West,WestSouth,wind,h6589,scenarioA,avaConv,0.076733269
West,WestSouth,wind,h6590,scenarioA,avaConv,0.072219547
West,WestSouth,wind,h6591,scenarioA,avaConv,0.064094848
West,WestSouth,wind,h6592,scenarioA,avaConv,0.06128631
West,WestSouth,wind,h6593,scenarioA,avaConv,0.065699727
West,WestSouth,wind,h6594,scenarioA,avaConv,0.069310705
West,WestSouth,wind,h6595,scenarioA,avaConv,0.083453699
West,WestSouth,wind,h6596,scenarioA,avaConv,0.108931151
West,WestSouth,wind,h6597,scenarioA,avaConv,0.116554325
West,WestSouth,wind,h6598,scenarioA,avaConv,0.10361499
West,WestSouth,wind,h6599,scenarioA,avaConv,0.077836623
West,WestSouth,wind,h6600,scenarioA,avaConv,0.065398812
West,WestSouth,wind,h6601,scenarioA,avaConv,0.064796983
West,WestSouth,wind,h6602,scenarioA,avaConv,0.064596373
West,WestSouth,wind,h6603,scenarioA,avaConv,0.066401862
West,WestSouth,wind,h6604,scenarioA,avaConv,0.073021987
West,WestSouth,wind,h6605,scenarioA,avaConv,0.085359493
West,WestSouth,wind,h6606,scenarioA,avaConv,0.090274434
West,WestSouth,wind,h6607,scenarioA,avaConv,0.092681753
West,WestSouth,wind,h6608,scenarioA,avaConv,0.087465896
West,WestSouth,wind,h6609,scenarioA,avaConv,0.076632964
West,WestSouth,wind,h6610,scenarioA,avaConv,0.058578077
West,WestSouth,wind,h6611,scenarioA,avaConv,0.047745145
West,WestSouth,wind,h6612,scenarioA,avaConv,0.040222276
West,WestSouth,wind,h6613,scenarioA,avaConv,0.042629594
West,WestSouth,wind,h6614,scenarioA,avaConv,0.053161611
West,WestSouth,wind,h6615,scenarioA,avaConv,0.077034184
West,WestSouth,wind,h6616,scenarioA,avaConv,0.08265126
West,WestSouth,wind,h6617,scenarioA,avaConv,0.078639063
West,WestSouth,wind,h6618,scenarioA,avaConv,0.065097898
West,WestSouth,wind,h6619,scenarioA,avaConv,0.064997593
West,WestSouth,wind,h6620,scenarioA,avaConv,0.076031135
West,WestSouth,wind,h6621,scenarioA,avaConv,0.093082972
West,WestSouth,wind,h6622,scenarioA,avaConv,0.090174129
West,WestSouth,wind,h6623,scenarioA,avaConv,0.080043332
West,WestSouth,wind,h6624,scenarioA,avaConv,0.075228695
West,WestSouth,wind,h6625,scenarioA,avaConv,0.071918633
West,WestSouth,wind,h6626,scenarioA,avaConv,0.073222597
West,WestSouth,wind,h6627,scenarioA,avaConv,0.075429305
West,WestSouth,wind,h6628,scenarioA,avaConv,0.08245065
West,WestSouth,wind,h6629,scenarioA,avaConv,0.083754614
West,WestSouth,wind,h6630,scenarioA,avaConv,0.084456749
West,WestSouth,wind,h6631,scenarioA,avaConv,0.089070775
West,WestSouth,wind,h6632,scenarioA,avaConv,0.087265286
West,WestSouth,wind,h6633,scenarioA,avaConv,0.08305248
West,WestSouth,wind,h6634,scenarioA,avaConv,0.075429305
West,WestSouth,wind,h6635,scenarioA,avaConv,0.083554004
West,WestSouth,wind,h6636,scenarioA,avaConv,0.094888461
West,WestSouth,wind,h6637,scenarioA,avaConv,0.108830846
West,WestSouth,wind,h6638,scenarioA,avaConv,0.120365912
West,WestSouth,wind,h6639,scenarioA,avaConv,0.135010432
West,WestSouth,wind,h6640,scenarioA,avaConv,0.143837265
West,WestSouth,wind,h6641,scenarioA,avaConv,0.16429947
West,WestSouth,wind,h6642,scenarioA,avaConv,0.176937891
West,WestSouth,wind,h6643,scenarioA,avaConv,0.193588509
West,WestSouth,wind,h6644,scenarioA,avaConv,0.213248275
West,WestSouth,wind,h6645,scenarioA,avaConv,0.221072059
West,WestSouth,wind,h6646,scenarioA,avaConv,0.23391109
West,WestSouth,wind,h6647,scenarioA,avaConv,0.255175734
West,WestSouth,wind,h6648,scenarioA,avaConv,0.256981223
West,WestSouth,wind,h6649,scenarioA,avaConv,0.252166586
West,WestSouth,wind,h6650,scenarioA,avaConv,0.268014765
West,WestSouth,wind,h6651,scenarioA,avaConv,0.245747071
West,WestSouth,wind,h6652,scenarioA,avaConv,0.248555609
West,WestSouth,wind,h6653,scenarioA,avaConv,0.250361098
West,WestSouth,wind,h6654,scenarioA,avaConv,0.273832451
West,WestSouth,wind,h6655,scenarioA,avaConv,0.280853796
West,WestSouth,wind,h6656,scenarioA,avaConv,0.259388541
West,WestSouth,wind,h6657,scenarioA,avaConv,0.246348901
West,WestSouth,wind,h6658,scenarioA,avaConv,0.229096453
West,WestSouth,wind,h6659,scenarioA,avaConv,0.208834858
West,WestSouth,wind,h6660,scenarioA,avaConv,0.196898572
West,WestSouth,wind,h6661,scenarioA,avaConv,0.185965335
West,WestSouth,wind,h6662,scenarioA,avaConv,0.17814155
West,WestSouth,wind,h6663,scenarioA,avaConv,0.190378751
West,WestSouth,wind,h6664,scenarioA,avaConv,0.215053763
West,WestSouth,wind,h6665,scenarioA,avaConv,0.229297063
West,WestSouth,wind,h6666,scenarioA,avaConv,0.268817204
West,WestSouth,wind,h6667,scenarioA,avaConv,0.295297705
West,WestSouth,wind,h6668,scenarioA,avaConv,0.30251966
West,WestSouth,wind,h6669,scenarioA,avaConv,0.304726368
West,WestSouth,wind,h6670,scenarioA,avaConv,0.294394961
West,WestSouth,wind,h6671,scenarioA,avaConv,0.269619644
West,WestSouth,wind,h6672,scenarioA,avaConv,0.256780613
West,WestSouth,wind,h6673,scenarioA,avaConv,0.243239448
West,WestSouth,wind,h6674,scenarioA,avaConv,0.229898893
West,WestSouth,wind,h6675,scenarioA,avaConv,0.221473279
West,WestSouth,wind,h6676,scenarioA,avaConv,0.225084256
West,WestSouth,wind,h6677,scenarioA,avaConv,0.23290804
West,WestSouth,wind,h6678,scenarioA,avaConv,0.242035789
West,WestSouth,wind,h6679,scenarioA,avaConv,0.252768416
West,WestSouth,wind,h6680,scenarioA,avaConv,0.30272027
West,WestSouth,wind,h6681,scenarioA,avaConv,0.307334296
West,WestSouth,wind,h6682,scenarioA,avaConv,0.326592842
West,WestSouth,wind,h6683,scenarioA,avaConv,0.355280051
West,WestSouth,wind,h6684,scenarioA,avaConv,0.398110255
West,WestSouth,wind,h6685,scenarioA,avaConv,0.434119724
West,WestSouth,wind,h6686,scenarioA,avaConv,0.469326753
West,WestSouth,wind,h6687,scenarioA,avaConv,0.485977371
West,WestSouth,wind,h6688,scenarioA,avaConv,0.496308779
West,WestSouth,wind,h6689,scenarioA,avaConv,0.478655112
West,WestSouth,wind,h6690,scenarioA,avaConv,0.489287434
West,WestSouth,wind,h6691,scenarioA,avaConv,0.489488044
West,WestSouth,wind,h6692,scenarioA,avaConv,0.512558177
West,WestSouth,wind,h6693,scenarioA,avaConv,0.541646606
West,WestSouth,wind,h6694,scenarioA,avaConv,0.552680148
West,WestSouth,wind,h6695,scenarioA,avaConv,0.558598138
West,WestSouth,wind,h6696,scenarioA,avaConv,0.532518857
West,WestSouth,wind,h6697,scenarioA,avaConv,0.505737442
West,WestSouth,wind,h6698,scenarioA,avaConv,0.509849944
West,WestSouth,wind,h6699,scenarioA,avaConv,0.523491414
West,WestSouth,wind,h6700,scenarioA,avaConv,0.527704221
West,WestSouth,wind,h6701,scenarioA,avaConv,0.506539881
West,WestSouth,wind,h6702,scenarioA,avaConv,0.489488044
West,WestSouth,wind,h6703,scenarioA,avaConv,0.476849623
West,WestSouth,wind,h6704,scenarioA,avaConv,0.453679185
West,WestSouth,wind,h6705,scenarioA,avaConv,0.421481303
West,WestSouth,wind,h6706,scenarioA,avaConv,0.403225806
West,WestSouth,wind,h6707,scenarioA,avaConv,0.400216659
West,WestSouth,wind,h6708,scenarioA,avaConv,0.390687691
West,WestSouth,wind,h6709,scenarioA,avaConv,0.380757503
West,WestSouth,wind,h6710,scenarioA,avaConv,0.344647729
West,WestSouth,wind,h6711,scenarioA,avaConv,0.321176376
West,WestSouth,wind,h6712,scenarioA,avaConv,0.294495266
West,WestSouth,wind,h6713,scenarioA,avaConv,0.269017814
West,WestSouth,wind,h6714,scenarioA,avaConv,0.217761996
West,WestSouth,wind,h6715,scenarioA,avaConv,0.187670518
West,WestSouth,wind,h6716,scenarioA,avaConv,0.17222356
West,WestSouth,wind,h6717,scenarioA,avaConv,0.159484834
West,WestSouth,wind,h6718,scenarioA,avaConv,0.148250682
West,WestSouth,wind,h6719,scenarioA,avaConv,0.128992136
West,WestSouth,wind,h6720,scenarioA,avaConv,0.109833895
West,WestSouth,wind,h6721,scenarioA,avaConv,0.097696999
West,WestSouth,wind,h6722,scenarioA,avaConv,0.091879313
West,WestSouth,wind,h6723,scenarioA,avaConv,0.084256139
West,WestSouth,wind,h6724,scenarioA,avaConv,0.076432354
West,WestSouth,wind,h6725,scenarioA,avaConv,0.073021987
West,WestSouth,wind,h6726,scenarioA,avaConv,0.06800674
West,WestSouth,wind,h6727,scenarioA,avaConv,0.059781736
West,WestSouth,wind,h6728,scenarioA,avaConv,0.053964051
West,WestSouth,wind,h6729,scenarioA,avaConv,0.04804606
West,WestSouth,wind,h6730,scenarioA,avaConv,0.042729899
West,WestSouth,wind,h6731,scenarioA,avaConv,0.043933558
West,WestSouth,wind,h6732,scenarioA,avaConv,0.045337827
West,WestSouth,wind,h6733,scenarioA,avaConv,0.047745145
West,WestSouth,wind,h6734,scenarioA,avaConv,0.047745145
West,WestSouth,wind,h6735,scenarioA,avaConv,0.048748195
West,WestSouth,wind,h6736,scenarioA,avaConv,0.05516771
West,WestSouth,wind,h6737,scenarioA,avaConv,0.056371369
West,WestSouth,wind,h6738,scenarioA,avaConv,0.048848499
West,WestSouth,wind,h6739,scenarioA,avaConv,0.045237522
West,WestSouth,wind,h6740,scenarioA,avaConv,0.055970149
West,WestSouth,wind,h6741,scenarioA,avaConv,0.061386615
West,WestSouth,wind,h6742,scenarioA,avaConv,0.061386615
West,WestSouth,wind,h6743,scenarioA,avaConv,0.054866795
West,WestSouth,wind,h6744,scenarioA,avaConv,0.048346975
West,WestSouth,wind,h6745,scenarioA,avaConv,0.044936607
West,WestSouth,wind,h6746,scenarioA,avaConv,0.042328679
West,WestSouth,wind,h6747,scenarioA,avaConv,0.045337827
West,WestSouth,wind,h6748,scenarioA,avaConv,0.051556732
West,WestSouth,wind,h6749,scenarioA,avaConv,0.063192104
West,WestSouth,wind,h6750,scenarioA,avaConv,0.06860857
West,WestSouth,wind,h6751,scenarioA,avaConv,0.071918633
West,WestSouth,wind,h6752,scenarioA,avaConv,0.077234794
West,WestSouth,wind,h6753,scenarioA,avaConv,0.075228695
West,WestSouth,wind,h6754,scenarioA,avaConv,0.049350024
West,WestSouth,wind,h6755,scenarioA,avaConv,0.036510993
West,WestSouth,wind,h6756,scenarioA,avaConv,0.045337827
West,WestSouth,wind,h6757,scenarioA,avaConv,0.055669234
West,WestSouth,wind,h6758,scenarioA,avaConv,0.063593324
West,WestSouth,wind,h6759,scenarioA,avaConv,0.071417108
West,WestSouth,wind,h6760,scenarioA,avaConv,0.079742417
West,WestSouth,wind,h6761,scenarioA,avaConv,0.092481143
West,WestSouth,wind,h6762,scenarioA,avaConv,0.097696999
West,WestSouth,wind,h6763,scenarioA,avaConv,0.116153105
West,WestSouth,wind,h6764,scenarioA,avaConv,0.166305569
West,WestSouth,wind,h6765,scenarioA,avaConv,0.208634248
West,WestSouth,wind,h6766,scenarioA,avaConv,0.224683036
West,WestSouth,wind,h6767,scenarioA,avaConv,0.228695234
West,WestSouth,wind,h6768,scenarioA,avaConv,0.222576633
West,WestSouth,wind,h6769,scenarioA,avaConv,0.211944311
West,WestSouth,wind,h6770,scenarioA,avaConv,0.210439737
West,WestSouth,wind,h6771,scenarioA,avaConv,0.204421441
West,WestSouth,wind,h6772,scenarioA,avaConv,0.208634248
West,WestSouth,wind,h6773,scenarioA,avaConv,0.222075108
West,WestSouth,wind,h6774,scenarioA,avaConv,0.220871449
West,WestSouth,wind,h6775,scenarioA,avaConv,0.217661692
West,WestSouth,wind,h6776,scenarioA,avaConv,0.21234553
West,WestSouth,wind,h6777,scenarioA,avaConv,0.19178302
West,WestSouth,wind,h6778,scenarioA,avaConv,0.160387578
West,WestSouth,wind,h6779,scenarioA,avaConv,0.148050072
West,WestSouth,wind,h6780,scenarioA,avaConv,0.158883004
West,WestSouth,wind,h6781,scenarioA,avaConv,0.172123255
West,WestSouth,wind,h6782,scenarioA,avaConv,0.182053442
West,WestSouth,wind,h6783,scenarioA,avaConv,0.189977532
West,WestSouth,wind,h6784,scenarioA,avaConv,0.193287594
West,WestSouth,wind,h6785,scenarioA,avaConv,0.202315038
West,WestSouth,wind,h6786,scenarioA,avaConv,0.199406195
West,WestSouth,wind,h6787,scenarioA,avaConv,0.215254373
West,WestSouth,wind,h6788,scenarioA,avaConv,0.255777564
West,WestSouth,wind,h6789,scenarioA,avaConv,0.268817204
West,WestSouth,wind,h6790,scenarioA,avaConv,0.271224523
West,WestSouth,wind,h6791,scenarioA,avaConv,0.26079281
West,WestSouth,wind,h6792,scenarioA,avaConv,0.254975124
West,WestSouth,wind,h6793,scenarioA,avaConv,0.248756219
West,WestSouth,wind,h6794,scenarioA,avaConv,0.227090355
West,WestSouth,wind,h6795,scenarioA,avaConv,0.21254614
West,WestSouth,wind,h6796,scenarioA,avaConv,0.197400096
West,WestSouth,wind,h6797,scenarioA,avaConv,0.189776922
West,WestSouth,wind,h6798,scenarioA,avaConv,0.193387899
West,WestSouth,wind,h6799,scenarioA,avaConv,0.200008024
West,WestSouth,wind,h6800,scenarioA,avaConv,0.201011074
West,WestSouth,wind,h6801,scenarioA,avaConv,0.188874177
West,WestSouth,wind,h6802,scenarioA,avaConv,0.160487883
West,WestSouth,wind,h6803,scenarioA,avaConv,0.149354036
West,WestSouth,wind,h6804,scenarioA,avaConv,0.13089793
West,WestSouth,wind,h6805,scenarioA,avaConv,0.117557374
West,WestSouth,wind,h6806,scenarioA,avaConv,0.117356765
West,WestSouth,wind,h6807,scenarioA,avaConv,0.127186647
West,WestSouth,wind,h6808,scenarioA,avaConv,0.139825068
West,WestSouth,wind,h6809,scenarioA,avaConv,0.151560745
West,WestSouth,wind,h6810,scenarioA,avaConv,0.149955866
West,WestSouth,wind,h6811,scenarioA,avaConv,0.172524474
West,WestSouth,wind,h6812,scenarioA,avaConv,0.213749799
West,WestSouth,wind,h6813,scenarioA,avaConv,0.24002969
West,WestSouth,wind,h6814,scenarioA,avaConv,0.252166586
West,WestSouth,wind,h6815,scenarioA,avaConv,0.240330605
West,WestSouth,wind,h6816,scenarioA,avaConv,0.207932114
West,WestSouth,wind,h6817,scenarioA,avaConv,0.178442465
West,WestSouth,wind,h6818,scenarioA,avaConv,0.163396726
West,WestSouth,wind,h6819,scenarioA,avaConv,0.153466538
West,WestSouth,wind,h6820,scenarioA,avaConv,0.159484834
West,WestSouth,wind,h6821,scenarioA,avaConv,0.154670197
West,WestSouth,wind,h6822,scenarioA,avaConv,0.161791847
West,WestSouth,wind,h6823,scenarioA,avaConv,0.168512277
West,WestSouth,wind,h6824,scenarioA,avaConv,0.16429947
West,WestSouth,wind,h6825,scenarioA,avaConv,0.15045739
West,WestSouth,wind,h6826,scenarioA,avaConv,0.108931151
West,WestSouth,wind,h6827,scenarioA,avaConv,0.0956909
West,WestSouth,wind,h6828,scenarioA,avaConv,0.097596694
West,WestSouth,wind,h6829,scenarioA,avaConv,0.09589151
West,WestSouth,wind,h6830,scenarioA,avaConv,0.094286631
West,WestSouth,wind,h6831,scenarioA,avaConv,0.090775959
West,WestSouth,wind,h6832,scenarioA,avaConv,0.087064677
West,WestSouth,wind,h6833,scenarioA,avaConv,0.094286631
West,WestSouth,wind,h6834,scenarioA,avaConv,0.113545177
West,WestSouth,wind,h6835,scenarioA,avaConv,0.139825068
West,WestSouth,wind,h6836,scenarioA,avaConv,0.16470069
West,WestSouth,wind,h6837,scenarioA,avaConv,0.17122051
West,WestSouth,wind,h6838,scenarioA,avaConv,0.156876906
West,WestSouth,wind,h6839,scenarioA,avaConv,0.138521104
West,WestSouth,wind,h6840,scenarioA,avaConv,0.129995185
West,WestSouth,wind,h6841,scenarioA,avaConv,0.131198844
West,WestSouth,wind,h6842,scenarioA,avaConv,0.134007382
West,WestSouth,wind,h6843,scenarioA,avaConv,0.136715615
West,WestSouth,wind,h6844,scenarioA,avaConv,0.145642754
West,WestSouth,wind,h6845,scenarioA,avaConv,0.148651902
West,WestSouth,wind,h6846,scenarioA,avaConv,0.146344888
West,WestSouth,wind,h6847,scenarioA,avaConv,0.157478735
West,WestSouth,wind,h6848,scenarioA,avaConv,0.162293372
West,WestSouth,wind,h6849,scenarioA,avaConv,0.142132082
West,WestSouth,wind,h6850,scenarioA,avaConv,0.117757984
West,WestSouth,wind,h6851,scenarioA,avaConv,0.13801958
West,WestSouth,wind,h6852,scenarioA,avaConv,0.201211684
West,WestSouth,wind,h6853,scenarioA,avaConv,0.264805007
West,WestSouth,wind,h6854,scenarioA,avaConv,0.270823303
West,WestSouth,wind,h6855,scenarioA,avaConv,0.296701974
West,WestSouth,wind,h6856,scenarioA,avaConv,0.31575991
West,WestSouth,wind,h6857,scenarioA,avaConv,0.32288156
West,WestSouth,wind,h6858,scenarioA,avaConv,0.292689777
West,WestSouth,wind,h6859,scenarioA,avaConv,0.269820254
West,WestSouth,wind,h6860,scenarioA,avaConv,0.262798909
West,WestSouth,wind,h6861,scenarioA,avaConv,0.262899214
West,WestSouth,wind,h6862,scenarioA,avaConv,0.261294335
West,WestSouth,wind,h6863,scenarioA,avaConv,0.225886696
West,WestSouth,wind,h6864,scenarioA,avaConv,0.196397047
West,WestSouth,wind,h6865,scenarioA,avaConv,0.166907398
West,WestSouth,wind,h6866,scenarioA,avaConv,0.144238485
West,WestSouth,wind,h6867,scenarioA,avaConv,0.139022629
West,WestSouth,wind,h6868,scenarioA,avaConv,0.142031777
West,WestSouth,wind,h6869,scenarioA,avaConv,0.145040924
West,WestSouth,wind,h6870,scenarioA,avaConv,0.160889103
West,WestSouth,wind,h6871,scenarioA,avaConv,0.169214412
West,WestSouth,wind,h6872,scenarioA,avaConv,0.160086663
West,WestSouth,wind,h6873,scenarioA,avaConv,0.140426898
West,WestSouth,wind,h6874,scenarioA,avaConv,0.117657679
West,WestSouth,wind,h6875,scenarioA,avaConv,0.120365912
West,WestSouth,wind,h6876,scenarioA,avaConv,0.132201894
West,WestSouth,wind,h6877,scenarioA,avaConv,0.141530252
West,WestSouth,wind,h6878,scenarioA,avaConv,0.149253731
West,WestSouth,wind,h6879,scenarioA,avaConv,0.154670197
West,WestSouth,wind,h6880,scenarioA,avaConv,0.155673247
West,WestSouth,wind,h6881,scenarioA,avaConv,0.168913497
West,WestSouth,wind,h6882,scenarioA,avaConv,0.174229658
West,WestSouth,wind,h6883,scenarioA,avaConv,0.189576312
West,WestSouth,wind,h6884,scenarioA,avaConv,0.212847055
West,WestSouth,wind,h6885,scenarioA,avaConv,0.238625421
West,WestSouth,wind,h6886,scenarioA,avaConv,0.223078158
West,WestSouth,wind,h6887,scenarioA,avaConv,0.202415343
West,WestSouth,wind,h6888,scenarioA,avaConv,0.199807415
West,WestSouth,wind,h6889,scenarioA,avaConv,0.215454983
West,WestSouth,wind,h6890,scenarioA,avaConv,0.215053763
West,WestSouth,wind,h6891,scenarioA,avaConv,0.209837907
West,WestSouth,wind,h6892,scenarioA,avaConv,0.209236078
West,WestSouth,wind,h6893,scenarioA,avaConv,0.217059862
West,WestSouth,wind,h6894,scenarioA,avaConv,0.204521746
West,WestSouth,wind,h6895,scenarioA,avaConv,0.189576312
West,WestSouth,wind,h6896,scenarioA,avaConv,0.19198363
West,WestSouth,wind,h6897,scenarioA,avaConv,0.183558016
West,WestSouth,wind,h6898,scenarioA,avaConv,0.15757904
West,WestSouth,wind,h6899,scenarioA,avaConv,0.153265928
West,WestSouth,wind,h6900,scenarioA,avaConv,0.156776601
West,WestSouth,wind,h6901,scenarioA,avaConv,0.149855561
West,WestSouth,wind,h6902,scenarioA,avaConv,0.129593966
West,WestSouth,wind,h6903,scenarioA,avaConv,0.124779329
West,WestSouth,wind,h6904,scenarioA,avaConv,0.122873536
West,WestSouth,wind,h6905,scenarioA,avaConv,0.117557374
West,WestSouth,wind,h6906,scenarioA,avaConv,0.11013481
West,WestSouth,wind,h6907,scenarioA,avaConv,0.10321377
West,WestSouth,wind,h6908,scenarioA,avaConv,0.096894559
