scenario,region_1,region_2,carrier_1,carrier_2,timestep_4,parameter,value,comment
all,West,WestNorth,heat,districtHeat,h6202,genUp,0.164148253,
all,West,WestNorth,heat,districtHeat,h6203,genUp,0.155748962,
all,West,WestNorth,heat,districtHeat,h6204,genUp,0.161788063,
all,West,WestNorth,heat,districtHeat,h6205,genUp,0.158386759,
all,West,WestNorth,heat,districtHeat,h6206,genUp,0.162812044,
all,West,WestNorth,heat,districtHeat,h6207,genUp,0.170690531,
all,West,WestNorth,heat,districtHeat,h6208,genUp,0.169163374,
all,West,WestNorth,heat,districtHeat,h6209,genUp,0.188911981,
all,West,WestNorth,heat,districtHeat,h6210,genUp,0.207133432,
all,West,WestNorth,heat,districtHeat,h6211,genUp,0.207098669,
all,West,WestNorth,heat,districtHeat,h6212,genUp,0.196217766,
all,West,WestNorth,heat,districtHeat,h6213,genUp,0.151844481,
all,West,WestNorth,heat,districtHeat,h6214,genUp,0.104503543,
all,West,WestNorth,heat,districtHeat,h6215,genUp,0.088833229,
all,West,WestNorth,heat,districtHeat,h6216,genUp,0.087375598,
all,West,WestNorth,heat,districtHeat,h6217,genUp,0.089891973,
all,West,WestNorth,heat,districtHeat,h6218,genUp,0.114586176,
all,West,WestNorth,heat,districtHeat,h6219,genUp,0.153441163,
all,West,WestNorth,heat,districtHeat,h6220,genUp,0.212825894,
all,West,WestNorth,heat,districtHeat,h6221,genUp,0.26641338,
all,West,WestNorth,heat,districtHeat,h6222,genUp,0.244617448,
all,West,WestNorth,heat,districtHeat,h6223,genUp,0.239289605,
all,West,WestNorth,heat,districtHeat,h6224,genUp,0.222543414,
all,West,WestNorth,heat,districtHeat,h6225,genUp,0.19380568,
all,West,WestNorth,heat,districtHeat,h6226,genUp,0.170569108,
all,West,WestNorth,heat,districtHeat,h6227,genUp,0.162169817,
all,West,WestNorth,heat,districtHeat,h6228,genUp,0.168208919,
all,West,WestNorth,heat,districtHeat,h6229,genUp,0.164807614,
all,West,WestNorth,heat,districtHeat,h6230,genUp,0.171679748,
all,West,WestNorth,heat,districtHeat,h6231,genUp,0.181050629,
all,West,WestNorth,heat,districtHeat,h6232,genUp,0.177076623,
all,West,WestNorth,heat,districtHeat,h6233,genUp,0.19927208,
all,West,WestNorth,heat,districtHeat,h6234,genUp,0.218482748,
all,West,WestNorth,heat,districtHeat,h6235,genUp,0.213519524,
all,West,WestNorth,heat,districtHeat,h6236,genUp,0.206577865,
all,West,WestNorth,heat,districtHeat,h6237,genUp,0.158265336,
all,West,WestNorth,heat,districtHeat,h6238,genUp,0.110924398,
all,West,WestNorth,heat,districtHeat,h6239,genUp,0.122881179,
all,West,WestNorth,heat,districtHeat,h6240,genUp,0.121961486,
all,West,WestNorth,heat,districtHeat,h6241,genUp,0.122985467,
all,West,WestNorth,heat,districtHeat,h6242,genUp,0.151618913,
all,West,WestNorth,heat,districtHeat,h6243,genUp,0.200868762,
all,West,WestNorth,heat,districtHeat,h6244,genUp,0.274431412,
all,West,WestNorth,heat,districtHeat,h6245,genUp,0.350231489,
all,West,WestNorth,heat,districtHeat,h6246,genUp,0.32211899,
all,West,WestNorth,heat,districtHeat,h6247,genUp,0.32073039,
all,West,WestNorth,heat,districtHeat,h6248,genUp,0.29015327,
all,West,WestNorth,heat,districtHeat,h6249,genUp,0.260461081,
all,West,WestNorth,heat,districtHeat,h6250,genUp,0.230768891,
all,West,WestNorth,heat,districtHeat,h6251,genUp,0.219922751,
all,West,WestNorth,heat,districtHeat,h6252,genUp,0.228894744,
all,West,WestNorth,heat,districtHeat,h6253,genUp,0.226031378,
all,West,WestNorth,heat,districtHeat,h6254,genUp,0.237831974,
all,West,WestNorth,heat,districtHeat,h6255,genUp,0.25117686,
all,West,WestNorth,heat,districtHeat,h6256,genUp,0.250100982,
all,West,WestNorth,heat,districtHeat,h6257,genUp,0.2772249,
all,West,WestNorth,heat,districtHeat,h6258,genUp,0.298882418,
all,West,WestNorth,heat,districtHeat,h6259,genUp,0.288452794,
all,West,WestNorth,heat,districtHeat,h6260,genUp,0.274135824,
all,West,WestNorth,heat,districtHeat,h6261,genUp,0.210048694,
all,West,WestNorth,heat,districtHeat,h6262,genUp,0.143983129,
all,West,WestNorth,heat,districtHeat,h6263,genUp,0.128764095,
all,West,WestNorth,heat,districtHeat,h6264,genUp,0.125848832,
all,West,WestNorth,heat,districtHeat,h6265,genUp,0.144781541,
all,West,WestNorth,heat,districtHeat,h6266,genUp,0.160972659,
all,West,WestNorth,heat,districtHeat,h6267,genUp,0.220131327,
all,West,WestNorth,heat,districtHeat,h6268,genUp,0.321511525,
all,West,WestNorth,heat,districtHeat,h6269,genUp,0.368869456,
all,West,WestNorth,heat,districtHeat,h6270,genUp,0.337806931,
all,West,WestNorth,heat,districtHeat,h6271,genUp,0.345875872,
all,West,WestNorth,heat,districtHeat,h6272,genUp,0.315836691,
all,West,WestNorth,heat,districtHeat,h6273,genUp,0.272712955,
all,West,WestNorth,heat,districtHeat,h6274,genUp,0.26143267,
all,West,WestNorth,heat,districtHeat,h6275,genUp,0.247098566,
all,West,WestNorth,heat,districtHeat,h6276,genUp,0.249111764,
all,West,WestNorth,heat,districtHeat,h6277,genUp,0.217892912,
all,West,WestNorth,heat,districtHeat,h6278,genUp,0.242118702,
all,West,WestNorth,heat,districtHeat,h6279,genUp,0.255428826,
all,West,WestNorth,heat,districtHeat,h6280,genUp,0.275281227,
all,West,WestNorth,heat,districtHeat,h6281,genUp,0.303897539,
all,West,WestNorth,heat,districtHeat,h6282,genUp,0.330986694,
all,West,WestNorth,heat,districtHeat,h6283,genUp,0.322049464,
all,West,WestNorth,heat,districtHeat,h6284,genUp,0.300808463,
all,West,WestNorth,heat,districtHeat,h6285,genUp,0.233250503,
all,West,WestNorth,heat,districtHeat,h6286,genUp,0.166733659,
all,West,WestNorth,heat,districtHeat,h6287,genUp,0.169284796,
all,West,WestNorth,heat,districtHeat,h6288,genUp,0.167861928,
all,West,WestNorth,heat,districtHeat,h6289,genUp,0.17136752,
all,West,WestNorth,heat,districtHeat,h6290,genUp,0.194482669,
all,West,WestNorth,heat,districtHeat,h6291,genUp,0.275437412,
all,West,WestNorth,heat,districtHeat,h6292,genUp,0.424835044,
all,West,WestNorth,heat,districtHeat,h6293,genUp,0.482535939,
all,West,WestNorth,heat,districtHeat,h6294,genUp,0.444549383,
all,West,WestNorth,heat,districtHeat,h6295,genUp,0.431776704,
all,West,WestNorth,heat,districtHeat,h6296,genUp,0.393789512,
all,West,WestNorth,heat,districtHeat,h6297,genUp,0.357676467,
all,West,WestNorth,heat,districtHeat,h6298,genUp,0.331020963,
all,West,WestNorth,heat,districtHeat,h6299,genUp,0.312712852,
all,West,WestNorth,heat,districtHeat,h6300,genUp,0.318700057,
all,West,WestNorth,heat,districtHeat,h6301,genUp,0.314882236,
all,West,WestNorth,heat,districtHeat,h6302,genUp,0.335585299,
all,West,WestNorth,heat,districtHeat,h6303,genUp,0.34988464,
all,West,WestNorth,heat,districtHeat,h6304,genUp,0.359741563,
all,West,WestNorth,heat,districtHeat,h6305,genUp,0.39278316,
all,West,WestNorth,heat,districtHeat,h6306,genUp,0.42082677,
all,West,WestNorth,heat,districtHeat,h6307,genUp,0.411438261,
all,West,WestNorth,heat,districtHeat,h6308,genUp,0.381746071,
all,West,WestNorth,heat,districtHeat,h6309,genUp,0.295931898,
all,West,WestNorth,heat,districtHeat,h6310,genUp,0.205675306,
all,West,WestNorth,heat,districtHeat,h6311,genUp,0.201440969,
all,West,WestNorth,heat,districtHeat,h6312,genUp,0.201510495,
all,West,WestNorth,heat,districtHeat,h6313,genUp,0.210985663,
all,West,WestNorth,heat,districtHeat,h6314,genUp,0.25246082,
all,West,WestNorth,heat,districtHeat,h6315,genUp,0.329337763,
all,West,WestNorth,heat,districtHeat,h6316,genUp,0.456662207,
all,West,WestNorth,heat,districtHeat,h6317,genUp,0.571473457,
all,West,WestNorth,heat,districtHeat,h6318,genUp,0.537547567,
all,West,WestNorth,heat,districtHeat,h6319,genUp,0.52578124,
all,West,WestNorth,heat,districtHeat,h6320,genUp,0.476444731,
all,West,WestNorth,heat,districtHeat,h6321,genUp,0.432869716,
all,West,WestNorth,heat,districtHeat,h6322,genUp,0.391793447,
all,West,WestNorth,heat,districtHeat,h6323,genUp,0.367064482,
all,West,WestNorth,heat,districtHeat,h6324,genUp,0.3844529,
all,West,WestNorth,heat,districtHeat,h6325,genUp,0.369233866,
all,West,WestNorth,heat,districtHeat,h6326,genUp,0.395403328,
all,West,WestNorth,heat,districtHeat,h6327,genUp,0.4077071,
all,West,WestNorth,heat,districtHeat,h6328,genUp,0.421503265,
all,West,WestNorth,heat,districtHeat,h6329,genUp,0.462458112,
all,West,WestNorth,heat,districtHeat,h6330,genUp,0.494475728,
all,West,WestNorth,heat,districtHeat,h6331,genUp,0.480072098,
all,West,WestNorth,heat,districtHeat,h6332,genUp,0.453416593,
all,West,WestNorth,heat,districtHeat,h6333,genUp,0.340843122,
all,West,WestNorth,heat,districtHeat,h6334,genUp,0.240729608,
all,West,WestNorth,heat,districtHeat,h6335,genUp,0.201440969,
all,West,WestNorth,heat,districtHeat,h6336,genUp,0.200018101,
all,West,WestNorth,heat,districtHeat,h6337,genUp,0.208538814,
all,West,WestNorth,heat,districtHeat,h6338,genUp,0.244547571,
all,West,WestNorth,heat,districtHeat,h6339,genUp,0.31993212,
all,West,WestNorth,heat,districtHeat,h6340,genUp,0.447794502,
all,West,WestNorth,heat,districtHeat,h6341,genUp,0.558631746,
all,West,WestNorth,heat,districtHeat,h6342,genUp,0.52619825,
all,West,WestNorth,heat,districtHeat,h6343,genUp,0.516913535,
all,West,WestNorth,heat,districtHeat,h6344,genUp,0.467039088,
all,West,WestNorth,heat,districtHeat,h6345,genUp,0.421971679,
all,West,WestNorth,heat,districtHeat,h6346,genUp,0.377459343,
all,West,WestNorth,heat,districtHeat,h6347,genUp,0.357658839,
all,West,WestNorth,heat,districtHeat,h6348,genUp,0.374092801,
all,West,WestNorth,heat,districtHeat,h6349,genUp,0.364305404,
all,West,WestNorth,heat,districtHeat,h6350,genUp,0.387490079,
all,West,WestNorth,heat,districtHeat,h6351,genUp,0.403281815,
all,West,WestNorth,heat,districtHeat,h6352,genUp,0.411108404,
all,West,WestNorth,heat,districtHeat,h6353,genUp,0.448124007,
all,West,WestNorth,heat,districtHeat,h6354,genUp,0.480141623,
all,West,WestNorth,heat,districtHeat,h6355,genUp,0.465737994,
all,West,WestNorth,heat,districtHeat,h6356,genUp,0.443021732,
all,West,WestNorth,heat,districtHeat,h6357,genUp,0.332929873,
all,West,WestNorth,heat,districtHeat,h6358,genUp,0.232816358,
all,West,WestNorth,heat,districtHeat,h6359,genUp,0.234048421,
all,West,WestNorth,heat,districtHeat,h6360,genUp,0.234117947,
all,West,WestNorth,heat,districtHeat,h6361,genUp,0.246074727,
all,West,WestNorth,heat,districtHeat,h6362,genUp,0.28605749,
all,West,WestNorth,heat,districtHeat,h6363,genUp,0.371802137,
all,West,WestNorth,heat,districtHeat,h6364,genUp,0.520870759,
all,West,WestNorth,heat,districtHeat,h6365,genUp,0.648558482,
all,West,WestNorth,heat,districtHeat,h6366,genUp,0.613678137,
all,West,WestNorth,heat,districtHeat,h6367,genUp,0.599430198,
all,West,WestNorth,heat,districtHeat,h6368,genUp,0.543134895,
all,West,WestNorth,heat,districtHeat,h6369,genUp,0.491646631,
all,West,WestNorth,heat,districtHeat,h6370,genUp,0.445641901,
all,West,WestNorth,heat,districtHeat,h6371,genUp,0.421867391,
all,West,WestNorth,heat,districtHeat,h6372,genUp,0.438301353,
all,West,WestNorth,heat,districtHeat,h6373,genUp,0.426067107,
all,West,WestNorth,heat,districtHeat,h6374,genUp,0.449251782,
all,West,WestNorth,heat,districtHeat,h6375,genUp,0.468479585,
all,West,WestNorth,heat,districtHeat,h6376,genUp,0.482761792,
all,West,WestNorth,heat,districtHeat,h6377,genUp,0.522224244,
all,West,WestNorth,heat,districtHeat,h6378,genUp,0.559170322,
all,West,WestNorth,heat,districtHeat,h6379,genUp,0.54228508,
all,West,WestNorth,heat,districtHeat,h6380,genUp,0.510666351,
all,West,WestNorth,heat,districtHeat,h6381,genUp,0.386743564,
all,West,WestNorth,heat,districtHeat,h6382,genUp,0.270352272,
all,West,WestNorth,heat,districtHeat,h6383,genUp,0.231601572,
all,West,WestNorth,heat,districtHeat,h6384,genUp,0.231671098,
all,West,WestNorth,heat,districtHeat,h6385,genUp,0.24263866,
all,West,WestNorth,heat,districtHeat,h6386,genUp,0.283610641,
all,West,WestNorth,heat,districtHeat,h6387,genUp,0.369355288,
all,West,WestNorth,heat,districtHeat,h6388,genUp,0.515942298,
all,West,WestNorth,heat,districtHeat,h6389,genUp,0.641148409,
all,West,WestNorth,heat,districtHeat,h6390,genUp,0.608749675,
all,West,WestNorth,heat,districtHeat,h6391,genUp,0.595994131,
all,West,WestNorth,heat,districtHeat,h6392,genUp,0.539698828,
all,West,WestNorth,heat,districtHeat,h6393,genUp,0.490657413,
all,West,WestNorth,heat,districtHeat,h6394,genUp,0.44071344,
all,West,WestNorth,heat,districtHeat,h6395,genUp,0.416938929,
all,West,WestNorth,heat,districtHeat,h6396,genUp,0.434865286,
all,West,WestNorth,heat,districtHeat,h6397,genUp,0.423585495,
all,West,WestNorth,heat,districtHeat,h6398,genUp,0.449251782,
all,West,WestNorth,heat,districtHeat,h6399,genUp,0.46752513,
all,West,WestNorth,heat,districtHeat,h6400,genUp,0.477833331,
all,West,WestNorth,heat,districtHeat,h6401,genUp,0.519742632,
all,West,WestNorth,heat,districtHeat,h6402,genUp,0.55668871,
all,West,WestNorth,heat,districtHeat,h6403,genUp,0.537356619,
all,West,WestNorth,heat,districtHeat,h6404,genUp,0.507230284,
all,West,WestNorth,heat,districtHeat,h6405,genUp,0.381815103,
all,West,WestNorth,heat,districtHeat,h6406,genUp,0.270352272,
all,West,WestNorth,heat,districtHeat,h6407,genUp,0.200937793,
all,West,WestNorth,heat,districtHeat,h6408,genUp,0.206438956,
all,West,WestNorth,heat,districtHeat,h6409,genUp,0.208990093,
all,West,WestNorth,heat,districtHeat,h6410,genUp,0.247480462,
all,West,WestNorth,heat,districtHeat,h6411,genUp,0.323368187,
all,West,WestNorth,heat,districtHeat,h6412,genUp,0.446718625,
all,West,WestNorth,heat,districtHeat,h6413,genUp,0.56803739,
all,West,WestNorth,heat,districtHeat,h6414,genUp,0.531126711,
all,West,WestNorth,heat,districtHeat,h6415,genUp,0.522796452,
all,West,WestNorth,heat,districtHeat,h6416,genUp,0.471967549,
all,West,WestNorth,heat,districtHeat,h6417,genUp,0.431377322,
all,West,WestNorth,heat,districtHeat,h6418,genUp,0.386327047,
all,West,WestNorth,heat,districtHeat,h6419,genUp,0.371541664,
all,West,WestNorth,heat,districtHeat,h6420,genUp,0.381468112,
all,West,WestNorth,heat,districtHeat,h6421,genUp,0.374700266,
all,West,WestNorth,heat,districtHeat,h6422,genUp,0.395403328,
all,West,WestNorth,heat,districtHeat,h6423,genUp,0.416123525,
all,West,WestNorth,heat,districtHeat,h6424,genUp,0.418518477,
all,West,WestNorth,heat,districtHeat,h6425,genUp,0.45798093,
all,West,WestNorth,heat,districtHeat,h6426,genUp,0.487013758,
all,West,WestNorth,heat,districtHeat,h6427,genUp,0.47162091,
all,West,WestNorth,heat,districtHeat,h6428,genUp,0.444965405,
all,West,WestNorth,heat,districtHeat,h6429,genUp,0.339350728,
all,West,WestNorth,heat,districtHeat,h6430,genUp,0.239237214,
all,West,WestNorth,heat,districtHeat,h6431,genUp,0.208313104,
all,West,WestNorth,heat,districtHeat,h6432,genUp,0.203905447,
all,West,WestNorth,heat,districtHeat,h6433,genUp,0.226812162,
all,West,WestNorth,heat,districtHeat,h6434,genUp,0.249424135,
all,West,WestNorth,heat,districtHeat,h6435,genUp,0.337702291,
all,West,WestNorth,heat,districtHeat,h6436,genUp,0.497807507,
all,West,WestNorth,heat,districtHeat,h6437,genUp,0.579786088,
all,West,WestNorth,heat,districtHeat,h6438,genUp,0.544367804,
all,West,WestNorth,heat,districtHeat,h6439,genUp,0.540063447,
all,West,WestNorth,heat,districtHeat,h6440,genUp,0.490726938,
all,West,WestNorth,heat,districtHeat,h6441,genUp,0.437208341,
all,West,WestNorth,heat,districtHeat,h6442,genUp,0.417025589,
all,West,WestNorth,heat,districtHeat,h6443,genUp,0.394778235,
all,West,WestNorth,heat,districtHeat,h6444,genUp,0.390821858,
all,West,WestNorth,heat,districtHeat,h6445,genUp,0.359637769,
all,West,WestNorth,heat,districtHeat,h6446,genUp,0.384818013,
all,West,WestNorth,heat,districtHeat,h6447,genUp,0.403091361,
all,West,WestNorth,heat,districtHeat,h6448,genUp,0.432800685,
all,West,WestNorth,heat,districtHeat,h6449,genUp,0.476740319,
all,West,WestNorth,heat,districtHeat,h6450,genUp,0.512697179,
all,West,WestNorth,heat,districtHeat,h6451,genUp,0.494857481,
all,West,WestNorth,heat,districtHeat,h6452,genUp,0.465217189,
all,West,WestNorth,heat,districtHeat,h6453,genUp,0.360105688,
all,West,WestNorth,heat,districtHeat,h6454,genUp,0.257059282,
all,West,WestNorth,heat,districtHeat,h6455,genUp,0.197918242,
all,West,WestNorth,heat,districtHeat,h6456,genUp,0.196530137,
all,West,WestNorth,heat,districtHeat,h6457,genUp,0.201528123,
all,West,WestNorth,heat,districtHeat,h6458,genUp,0.228582516,
all,West,WestNorth,heat,districtHeat,h6459,genUp,0.327845369,
all,West,WestNorth,heat,districtHeat,h6460,genUp,0.502423246,
all,West,WestNorth,heat,districtHeat,h6461,genUp,0.564011487,
all,West,WestNorth,heat,districtHeat,h6462,genUp,0.525105238,
all,West,WestNorth,heat,districtHeat,h6463,genUp,0.505876941,
all,West,WestNorth,heat,districtHeat,h6464,genUp,0.458987282,
all,West,WestNorth,heat,districtHeat,h6465,genUp,0.422874237,
all,West,WestNorth,heat,districtHeat,h6466,genUp,0.387316265,
all,West,WestNorth,heat,districtHeat,h6467,genUp,0.365068912,
all,West,WestNorth,heat,districtHeat,h6468,genUp,0.373502965,
all,West,WestNorth,heat,districtHeat,h6469,genUp,0.367238296,
all,West,WestNorth,heat,districtHeat,h6470,genUp,0.387941358,
all,West,WestNorth,heat,districtHeat,h6471,genUp,0.404722312,
all,West,WestNorth,heat,districtHeat,h6472,genUp,0.417026083,
all,West,WestNorth,heat,districtHeat,h6473,genUp,0.454996141,
all,West,WestNorth,heat,districtHeat,h6474,genUp,0.493434613,
all,West,WestNorth,heat,districtHeat,h6475,genUp,0.480072098,
all,West,WestNorth,heat,districtHeat,h6476,genUp,0.445416684,
all,West,WestNorth,heat,districtHeat,h6477,genUp,0.345771583,
all,West,WestNorth,heat,districtHeat,h6478,genUp,0.239237214,
all,West,WestNorth,heat,districtHeat,h6479,genUp,0.207861824,
all,West,WestNorth,heat,districtHeat,h6480,genUp,0.20793135,
all,West,WestNorth,heat,districtHeat,h6481,genUp,0.217406519,
all,West,WestNorth,heat,districtHeat,h6482,genUp,0.25792722,
all,West,WestNorth,heat,districtHeat,h6483,genUp,0.335758618,
all,West,WestNorth,heat,districtHeat,h6484,genUp,0.467057068,
all,West,WestNorth,heat,districtHeat,h6485,genUp,0.581868318,
all,West,WestNorth,heat,districtHeat,h6486,genUp,0.547942428,
all,West,WestNorth,heat,districtHeat,h6487,genUp,0.536176101,
all,West,WestNorth,heat,districtHeat,h6488,genUp,0.486839592,
all,West,WestNorth,heat,districtHeat,h6489,genUp,0.440782965,
all,West,WestNorth,heat,districtHeat,h6490,genUp,0.398214303,
all,West,WestNorth,heat,districtHeat,h6491,genUp,0.375966949,
all,West,WestNorth,heat,districtHeat,h6492,genUp,0.388426906,
all,West,WestNorth,heat,districtHeat,h6493,genUp,0.379628727,
all,West,WestNorth,heat,districtHeat,h6494,genUp,0.401824183,
all,West,WestNorth,heat,districtHeat,h6495,genUp,0.414127955,
all,West,WestNorth,heat,districtHeat,h6496,genUp,0.427924121,
all,West,WestNorth,heat,districtHeat,h6497,genUp,0.468878967,
all,West,WestNorth,heat,districtHeat,h6498,genUp,0.504870589,
all,West,WestNorth,heat,districtHeat,h6499,genUp,0.486492953,
all,West,WestNorth,heat,districtHeat,h6500,genUp,0.461329843,
all,West,WestNorth,heat,districtHeat,h6501,genUp,0.348756371,
all,West,WestNorth,heat,districtHeat,h6502,genUp,0.242222002,
all,West,WestNorth,heat,districtHeat,h6503,genUp,0.223688323,
all,West,WestNorth,heat,districtHeat,h6504,genUp,0.222265454,
all,West,WestNorth,heat,districtHeat,h6505,genUp,0.233233017,
all,West,WestNorth,heat,districtHeat,h6506,genUp,0.27076893,
all,West,WestNorth,heat,districtHeat,h6507,genUp,0.355021184,
all,West,WestNorth,heat,districtHeat,h6508,genUp,0.490258877,
all,West,WestNorth,heat,districtHeat,h6509,genUp,0.609044133,
all,West,WestNorth,heat,districtHeat,h6510,genUp,0.579092249,
all,West,WestNorth,heat,districtHeat,h6511,genUp,0.566336704,
all,West,WestNorth,heat,districtHeat,h6512,genUp,0.512523013,
all,West,WestNorth,heat,districtHeat,h6513,genUp,0.464973992,
all,West,WestNorth,heat,districtHeat,h6514,genUp,0.421450874,
all,West,WestNorth,heat,districtHeat,h6515,genUp,0.397676364,
all,West,WestNorth,heat,districtHeat,h6516,genUp,0.414110327,
all,West,WestNorth,heat,districtHeat,h6517,genUp,0.406804542,
all,West,WestNorth,heat,districtHeat,h6518,genUp,0.427507604,
all,West,WestNorth,heat,districtHeat,h6519,genUp,0.445780952,
