timestep_2,technology_1,scenario,parameter,value
h8445,wind_onshore,year_2019,avaConv,0.2859
h8446,wind_onshore,year_2019,avaConv,0.3201
h8447,wind_onshore,year_2019,avaConv,0.3427
h8448,wind_onshore,year_2019,avaConv,0.3404
h8449,wind_onshore,year_2019,avaConv,0.3595
h8450,wind_onshore,year_2019,avaConv,0.3929
h8451,wind_onshore,year_2019,avaConv,0.4082
h8452,wind_onshore,year_2019,avaConv,0.4058
h8453,wind_onshore,year_2019,avaConv,0.3995
h8454,wind_onshore,year_2019,avaConv,0.4032
h8455,wind_onshore,year_2019,avaConv,0.4179
h8456,wind_onshore,year_2019,avaConv,0.4357
h8457,wind_onshore,year_2019,avaConv,0.45
h8458,wind_onshore,year_2019,avaConv,0.4617
h8459,wind_onshore,year_2019,avaConv,0.4638
h8460,wind_onshore,year_2019,avaConv,0.4434
h8461,wind_onshore,year_2019,avaConv,0.4191
h8462,wind_onshore,year_2019,avaConv,0.4075
h8463,wind_onshore,year_2019,avaConv,0.4119
h8464,wind_onshore,year_2019,avaConv,0.4231
h8465,wind_onshore,year_2019,avaConv,0.4291
h8466,wind_onshore,year_2019,avaConv,0.4532
h8467,wind_onshore,year_2019,avaConv,0.47
h8468,wind_onshore,year_2019,avaConv,0.4799
h8469,wind_onshore,year_2019,avaConv,0.4835
h8470,wind_onshore,year_2019,avaConv,0.4908
h8471,wind_onshore,year_2019,avaConv,0.4947
h8472,wind_onshore,year_2019,avaConv,0.4182
h8473,wind_onshore,year_2019,avaConv,0.3574
h8474,wind_onshore,year_2019,avaConv,0.3483
h8475,wind_onshore,year_2019,avaConv,0.3259
h8476,wind_onshore,year_2019,avaConv,0.3046
h8477,wind_onshore,year_2019,avaConv,0.311
h8478,wind_onshore,year_2019,avaConv,0.3517
h8479,wind_onshore,year_2019,avaConv,0.419
h8480,wind_onshore,year_2019,avaConv,0.468
h8481,wind_onshore,year_2019,avaConv,0.4828
h8482,wind_onshore,year_2019,avaConv,0.4773
h8483,wind_onshore,year_2019,avaConv,0.4842
h8484,wind_onshore,year_2019,avaConv,0.5088
h8485,wind_onshore,year_2019,avaConv,0.5309
h8486,wind_onshore,year_2019,avaConv,0.5449
h8487,wind_onshore,year_2019,avaConv,0.5575
h8488,wind_onshore,year_2019,avaConv,0.5703
h8489,wind_onshore,year_2019,avaConv,0.555
h8490,wind_onshore,year_2019,avaConv,0.5135
h8491,wind_onshore,year_2019,avaConv,0.5199
h8492,wind_onshore,year_2019,avaConv,0.5435
h8493,wind_onshore,year_2019,avaConv,0.5469
h8494,wind_onshore,year_2019,avaConv,0.5319
h8495,wind_onshore,year_2019,avaConv,0.5135
h8496,wind_onshore,year_2019,avaConv,0.4872
h8497,wind_onshore,year_2019,avaConv,0.4604
h8498,wind_onshore,year_2019,avaConv,0.4421
h8499,wind_onshore,year_2019,avaConv,0.4283
h8500,wind_onshore,year_2019,avaConv,0.4089
h8501,wind_onshore,year_2019,avaConv,0.3479
h8502,wind_onshore,year_2019,avaConv,0.2867
h8503,wind_onshore,year_2019,avaConv,0.2504
h8504,wind_onshore,year_2019,avaConv,0.2418
h8505,wind_onshore,year_2019,avaConv,0.2564
h8506,wind_onshore,year_2019,avaConv,0.2822
h8507,wind_onshore,year_2019,avaConv,0.3115
h8508,wind_onshore,year_2019,avaConv,0.3305
h8509,wind_onshore,year_2019,avaConv,0.3265
h8510,wind_onshore,year_2019,avaConv,0.3092
h8511,wind_onshore,year_2019,avaConv,0.2974
h8512,wind_onshore,year_2019,avaConv,0.3022
h8513,wind_onshore,year_2019,avaConv,0.3128
h8514,wind_onshore,year_2019,avaConv,0.3205
h8515,wind_onshore,year_2019,avaConv,0.3349
h8516,wind_onshore,year_2019,avaConv,0.3346
h8517,wind_onshore,year_2019,avaConv,0.3049
h8518,wind_onshore,year_2019,avaConv,0.269
h8519,wind_onshore,year_2019,avaConv,0.2373
h8520,wind_onshore,year_2019,avaConv,0.2082
h8521,wind_onshore,year_2019,avaConv,0.1812
h8522,wind_onshore,year_2019,avaConv,0.1674
h8523,wind_onshore,year_2019,avaConv,0.1639
h8524,wind_onshore,year_2019,avaConv,0.1689
h8525,wind_onshore,year_2019,avaConv,0.1754
h8526,wind_onshore,year_2019,avaConv,0.1806
h8527,wind_onshore,year_2019,avaConv,0.1847
h8528,wind_onshore,year_2019,avaConv,0.1852
h8529,wind_onshore,year_2019,avaConv,0.174
h8530,wind_onshore,year_2019,avaConv,0.1552
h8531,wind_onshore,year_2019,avaConv,0.1492
h8532,wind_onshore,year_2019,avaConv,0.147
h8533,wind_onshore,year_2019,avaConv,0.1464
h8534,wind_onshore,year_2019,avaConv,0.1371
h8535,wind_onshore,year_2019,avaConv,0.1337
h8536,wind_onshore,year_2019,avaConv,0.1434
h8537,wind_onshore,year_2019,avaConv,0.156
h8538,wind_onshore,year_2019,avaConv,0.1548
h8539,wind_onshore,year_2019,avaConv,0.1395
h8540,wind_onshore,year_2019,avaConv,0.1178
h8541,wind_onshore,year_2019,avaConv,0.1124
h8542,wind_onshore,year_2019,avaConv,0.1192
h8543,wind_onshore,year_2019,avaConv,0.1378
h8544,wind_onshore,year_2019,avaConv,0.1591
h8545,wind_onshore,year_2019,avaConv,0.1786
h8546,wind_onshore,year_2019,avaConv,0.1978
h8547,wind_onshore,year_2019,avaConv,0.21
h8548,wind_onshore,year_2019,avaConv,0.2111
h8549,wind_onshore,year_2019,avaConv,0.2047
h8550,wind_onshore,year_2019,avaConv,0.1978
h8551,wind_onshore,year_2019,avaConv,0.1921
h8552,wind_onshore,year_2019,avaConv,0.1882
h8553,wind_onshore,year_2019,avaConv,0.1954
h8554,wind_onshore,year_2019,avaConv,0.2111
h8555,wind_onshore,year_2019,avaConv,0.2231
h8556,wind_onshore,year_2019,avaConv,0.2158
h8557,wind_onshore,year_2019,avaConv,0.221
h8558,wind_onshore,year_2019,avaConv,0.24
h8559,wind_onshore,year_2019,avaConv,0.2681
h8560,wind_onshore,year_2019,avaConv,0.3033
h8561,wind_onshore,year_2019,avaConv,0.3385
h8562,wind_onshore,year_2019,avaConv,0.36
h8563,wind_onshore,year_2019,avaConv,0.3681
h8564,wind_onshore,year_2019,avaConv,0.384
h8565,wind_onshore,year_2019,avaConv,0.4091
h8566,wind_onshore,year_2019,avaConv,0.4359
h8567,wind_onshore,year_2019,avaConv,0.4789
h8568,wind_onshore,year_2019,avaConv,0.5091
h8569,wind_onshore,year_2019,avaConv,0.5098
h8570,wind_onshore,year_2019,avaConv,0.478
h8571,wind_onshore,year_2019,avaConv,0.4393
h8572,wind_onshore,year_2019,avaConv,0.3859
h8573,wind_onshore,year_2019,avaConv,0.3278
h8574,wind_onshore,year_2019,avaConv,0.2774
h8575,wind_onshore,year_2019,avaConv,0.234
h8576,wind_onshore,year_2019,avaConv,0.1993
h8577,wind_onshore,year_2019,avaConv,0.1854
h8578,wind_onshore,year_2019,avaConv,0.1701
h8579,wind_onshore,year_2019,avaConv,0.1481
h8580,wind_onshore,year_2019,avaConv,0.1148
h8581,wind_onshore,year_2019,avaConv,0.0802
h8582,wind_onshore,year_2019,avaConv,0.052
h8583,wind_onshore,year_2019,avaConv,0.0345
h8584,wind_onshore,year_2019,avaConv,0.0202
h8585,wind_onshore,year_2019,avaConv,0.0116
h8586,wind_onshore,year_2019,avaConv,0.0072
h8587,wind_onshore,year_2019,avaConv,0.004
h8588,wind_onshore,year_2019,avaConv,0.0017
h8589,wind_onshore,year_2019,avaConv,0.0018
h8590,wind_onshore,year_2019,avaConv,0.0028
h8591,wind_onshore,year_2019,avaConv,0.0051
h8592,wind_onshore,year_2019,avaConv,0.0087
h8593,wind_onshore,year_2019,avaConv,0.014
h8594,wind_onshore,year_2019,avaConv,0.0206
h8595,wind_onshore,year_2019,avaConv,0.0306
h8596,wind_onshore,year_2019,avaConv,0.0412
h8597,wind_onshore,year_2019,avaConv,0.054
h8598,wind_onshore,year_2019,avaConv,0.0661
h8599,wind_onshore,year_2019,avaConv,0.073
h8600,wind_onshore,year_2019,avaConv,0.0732
h8601,wind_onshore,year_2019,avaConv,0.0697
h8602,wind_onshore,year_2019,avaConv,0.0709
h8603,wind_onshore,year_2019,avaConv,0.0749
h8604,wind_onshore,year_2019,avaConv,0.0796
h8605,wind_onshore,year_2019,avaConv,0.0883
h8606,wind_onshore,year_2019,avaConv,0.1029
h8607,wind_onshore,year_2019,avaConv,0.1174
h8608,wind_onshore,year_2019,avaConv,0.134
h8609,wind_onshore,year_2019,avaConv,0.1471
h8610,wind_onshore,year_2019,avaConv,0.1501
h8611,wind_onshore,year_2019,avaConv,0.1446
h8612,wind_onshore,year_2019,avaConv,0.1315
h8613,wind_onshore,year_2019,avaConv,0.1188
h8614,wind_onshore,year_2019,avaConv,0.1213
h8615,wind_onshore,year_2019,avaConv,0.1305
h8616,wind_onshore,year_2019,avaConv,0.1403
h8617,wind_onshore,year_2019,avaConv,0.1361
h8618,wind_onshore,year_2019,avaConv,0.127
h8619,wind_onshore,year_2019,avaConv,0.1173
h8620,wind_onshore,year_2019,avaConv,0.1064
h8621,wind_onshore,year_2019,avaConv,0.0879
h8622,wind_onshore,year_2019,avaConv,0.0712
h8623,wind_onshore,year_2019,avaConv,0.0596
h8624,wind_onshore,year_2019,avaConv,0.0493
h8625,wind_onshore,year_2019,avaConv,0.0441
h8626,wind_onshore,year_2019,avaConv,0.0392
h8627,wind_onshore,year_2019,avaConv,0.0357
h8628,wind_onshore,year_2019,avaConv,0.035
h8629,wind_onshore,year_2019,avaConv,0.0374
h8630,wind_onshore,year_2019,avaConv,0.0381
h8631,wind_onshore,year_2019,avaConv,0.0372
h8632,wind_onshore,year_2019,avaConv,0.0334
h8633,wind_onshore,year_2019,avaConv,0.032
h8634,wind_onshore,year_2019,avaConv,0.0326
h8635,wind_onshore,year_2019,avaConv,0.0326
h8636,wind_onshore,year_2019,avaConv,0.032
h8637,wind_onshore,year_2019,avaConv,0.0327
h8638,wind_onshore,year_2019,avaConv,0.0368
h8639,wind_onshore,year_2019,avaConv,0.0448
h8640,wind_onshore,year_2019,avaConv,0.0542
h8641,wind_onshore,year_2019,avaConv,0.0652
h8642,wind_onshore,year_2019,avaConv,0.0779
h8643,wind_onshore,year_2019,avaConv,0.0923
h8644,wind_onshore,year_2019,avaConv,0.1053
h8645,wind_onshore,year_2019,avaConv,0.1148
h8646,wind_onshore,year_2019,avaConv,0.1255
h8647,wind_onshore,year_2019,avaConv,0.143
h8648,wind_onshore,year_2019,avaConv,0.159
h8649,wind_onshore,year_2019,avaConv,0.163
h8650,wind_onshore,year_2019,avaConv,0.1558
h8651,wind_onshore,year_2019,avaConv,0.1455
h8652,wind_onshore,year_2019,avaConv,0.1303
h8653,wind_onshore,year_2019,avaConv,0.1161
h8654,wind_onshore,year_2019,avaConv,0.1124
h8655,wind_onshore,year_2019,avaConv,0.1189
h8656,wind_onshore,year_2019,avaConv,0.1262
h8657,wind_onshore,year_2019,avaConv,0.1309
h8658,wind_onshore,year_2019,avaConv,0.1388
h8659,wind_onshore,year_2019,avaConv,0.146
h8660,wind_onshore,year_2019,avaConv,0.1488
h8661,wind_onshore,year_2019,avaConv,0.1524
h8662,wind_onshore,year_2019,avaConv,0.1568
h8663,wind_onshore,year_2019,avaConv,0.1524
h8664,wind_onshore,year_2019,avaConv,0.1493
h8665,wind_onshore,year_2019,avaConv,0.153
h8666,wind_onshore,year_2019,avaConv,0.1526
h8667,wind_onshore,year_2019,avaConv,0.1492
h8668,wind_onshore,year_2019,avaConv,0.1491
h8669,wind_onshore,year_2019,avaConv,0.1512
h8670,wind_onshore,year_2019,avaConv,0.1535
h8671,wind_onshore,year_2019,avaConv,0.1546
h8672,wind_onshore,year_2019,avaConv,0.1577
h8673,wind_onshore,year_2019,avaConv,0.171
h8674,wind_onshore,year_2019,avaConv,0.1913
h8675,wind_onshore,year_2019,avaConv,0.2091
h8676,wind_onshore,year_2019,avaConv,0.2252
h8677,wind_onshore,year_2019,avaConv,0.232
h8678,wind_onshore,year_2019,avaConv,0.2298
h8679,wind_onshore,year_2019,avaConv,0.2257
h8680,wind_onshore,year_2019,avaConv,0.2257
h8681,wind_onshore,year_2019,avaConv,0.2347
h8682,wind_onshore,year_2019,avaConv,0.2426
h8683,wind_onshore,year_2019,avaConv,0.24
h8684,wind_onshore,year_2019,avaConv,0.2441
h8685,wind_onshore,year_2019,avaConv,0.2559
h8686,wind_onshore,year_2019,avaConv,0.2698
h8687,wind_onshore,year_2019,avaConv,0.2891
h8688,wind_onshore,year_2019,avaConv,0.3152
h8689,wind_onshore,year_2019,avaConv,0.3452
h8690,wind_onshore,year_2019,avaConv,0.3542
h8691,wind_onshore,year_2019,avaConv,0.339
h8692,wind_onshore,year_2019,avaConv,0.3248
h8693,wind_onshore,year_2019,avaConv,0.3227
h8694,wind_onshore,year_2019,avaConv,0.3276
h8695,wind_onshore,year_2019,avaConv,0.3358
h8696,wind_onshore,year_2019,avaConv,0.3628
h8697,wind_onshore,year_2019,avaConv,0.4056
h8698,wind_onshore,year_2019,avaConv,0.4362
h8699,wind_onshore,year_2019,avaConv,0.452
h8700,wind_onshore,year_2019,avaConv,0.4613
h8701,wind_onshore,year_2019,avaConv,0.463
h8702,wind_onshore,year_2019,avaConv,0.473
h8703,wind_onshore,year_2019,avaConv,0.4924
h8704,wind_onshore,year_2019,avaConv,0.5175
h8705,wind_onshore,year_2019,avaConv,0.5413
h8706,wind_onshore,year_2019,avaConv,0.5606
h8707,wind_onshore,year_2019,avaConv,0.5784
h8708,wind_onshore,year_2019,avaConv,0.6121
h8709,wind_onshore,year_2019,avaConv,0.6196
h8710,wind_onshore,year_2019,avaConv,0.6291
h8711,wind_onshore,year_2019,avaConv,0.6335
h8712,wind_onshore,year_2019,avaConv,0.62
h8713,wind_onshore,year_2019,avaConv,0.6024
h8714,wind_onshore,year_2019,avaConv,0.605
h8715,wind_onshore,year_2019,avaConv,0.6106
h8716,wind_onshore,year_2019,avaConv,0.606
h8717,wind_onshore,year_2019,avaConv,0.5965
h8718,wind_onshore,year_2019,avaConv,0.5839
h8719,wind_onshore,year_2019,avaConv,0.5825
h8720,wind_onshore,year_2019,avaConv,0.5832
h8721,wind_onshore,year_2019,avaConv,0.5824
h8722,wind_onshore,year_2019,avaConv,0.5809
h8723,wind_onshore,year_2019,avaConv,0.5748
h8724,wind_onshore,year_2019,avaConv,0.5757
h8725,wind_onshore,year_2019,avaConv,0.5653
h8726,wind_onshore,year_2019,avaConv,0.5559
h8727,wind_onshore,year_2019,avaConv,0.5591
h8728,wind_onshore,year_2019,avaConv,0.5627
h8729,wind_onshore,year_2019,avaConv,0.545
h8730,wind_onshore,year_2019,avaConv,0.5288
h8731,wind_onshore,year_2019,avaConv,0.5273
h8732,wind_onshore,year_2019,avaConv,0.5238
h8733,wind_onshore,year_2019,avaConv,0.5166
h8734,wind_onshore,year_2019,avaConv,0.5081
h8735,wind_onshore,year_2019,avaConv,0.5554
h8736,wind_onshore,year_2019,avaConv,0.5978
h8737,wind_onshore,year_2019,avaConv,0.6491
h8738,wind_onshore,year_2019,avaConv,0.6884
h8739,wind_onshore,year_2019,avaConv,0.7031
h8740,wind_onshore,year_2019,avaConv,0.689
h8741,wind_onshore,year_2019,avaConv,0.646
h8742,wind_onshore,year_2019,avaConv,0.5978
h8743,wind_onshore,year_2019,avaConv,0.5665
h8744,wind_onshore,year_2019,avaConv,0.5406
h8745,wind_onshore,year_2019,avaConv,0.497
h8746,wind_onshore,year_2019,avaConv,0.4487
h8747,wind_onshore,year_2019,avaConv,0.4071
h8748,wind_onshore,year_2019,avaConv,0.3776
h8749,wind_onshore,year_2019,avaConv,0.3537
h8750,wind_onshore,year_2019,avaConv,0.307
h8751,wind_onshore,year_2019,avaConv,0.249
h8752,wind_onshore,year_2019,avaConv,0.1984
h8753,wind_onshore,year_2019,avaConv,0.1632
h8754,wind_onshore,year_2019,avaConv,0.1466
h8755,wind_onshore,year_2019,avaConv,0.1242
h8756,wind_onshore,year_2019,avaConv,0.1049
h8757,wind_onshore,year_2019,avaConv,0.0904
h8758,wind_onshore,year_2019,avaConv,0.0874
h8759,wind_onshore,year_2019,avaConv,0.092
h8760,wind_onshore,year_2019,avaConv,0.1133
h0001,photovoltaik,year_2019,avaConv,0
h0002,photovoltaik,year_2019,avaConv,0
h0003,photovoltaik,year_2019,avaConv,0
h0004,photovoltaik,year_2019,avaConv,0
h0005,photovoltaik,year_2019,avaConv,0
h0006,photovoltaik,year_2019,avaConv,0
h0007,photovoltaik,year_2019,avaConv,0
h0008,photovoltaik,year_2019,avaConv,0.001
h0009,photovoltaik,year_2019,avaConv,0.013
h0010,photovoltaik,year_2019,avaConv,0.04
h0011,photovoltaik,year_2019,avaConv,0.07
h0012,photovoltaik,year_2019,avaConv,0.087
h0013,photovoltaik,year_2019,avaConv,0.088
h0014,photovoltaik,year_2019,avaConv,0.057
h0015,photovoltaik,year_2019,avaConv,0.015
h0016,photovoltaik,year_2019,avaConv,0
h0017,photovoltaik,year_2019,avaConv,0
h0018,photovoltaik,year_2019,avaConv,0
h0019,photovoltaik,year_2019,avaConv,0
h0020,photovoltaik,year_2019,avaConv,0
h0021,photovoltaik,year_2019,avaConv,0
h0022,photovoltaik,year_2019,avaConv,0
h0023,photovoltaik,year_2019,avaConv,0
h0024,photovoltaik,year_2019,avaConv,0
h0025,photovoltaik,year_2019,avaConv,0
h0026,photovoltaik,year_2019,avaConv,0
h0027,photovoltaik,year_2019,avaConv,0
h0028,photovoltaik,year_2019,avaConv,0
h0029,photovoltaik,year_2019,avaConv,0
h0030,photovoltaik,year_2019,avaConv,0
h0031,photovoltaik,year_2019,avaConv,0
h0032,photovoltaik,year_2019,avaConv,0.003
h0033,photovoltaik,year_2019,avaConv,0.09
h0034,photovoltaik,year_2019,avaConv,0.201
h0035,photovoltaik,year_2019,avaConv,0.285
h0036,photovoltaik,year_2019,avaConv,0.303
h0037,photovoltaik,year_2019,avaConv,0.268
h0038,photovoltaik,year_2019,avaConv,0.188
h0039,photovoltaik,year_2019,avaConv,0.064
h0040,photovoltaik,year_2019,avaConv,0
h0041,photovoltaik,year_2019,avaConv,0
h0042,photovoltaik,year_2019,avaConv,0
h0043,photovoltaik,year_2019,avaConv,0
h0044,photovoltaik,year_2019,avaConv,0
h0045,photovoltaik,year_2019,avaConv,0
h0046,photovoltaik,year_2019,avaConv,0
h0047,photovoltaik,year_2019,avaConv,0
h0048,photovoltaik,year_2019,avaConv,0
h0049,photovoltaik,year_2019,avaConv,0
h0050,photovoltaik,year_2019,avaConv,0
h0051,photovoltaik,year_2019,avaConv,0
h0052,photovoltaik,year_2019,avaConv,0
h0053,photovoltaik,year_2019,avaConv,0
h0054,photovoltaik,year_2019,avaConv,0
h0055,photovoltaik,year_2019,avaConv,0
h0056,photovoltaik,year_2019,avaConv,0.011
h0057,photovoltaik,year_2019,avaConv,0.095
h0058,photovoltaik,year_2019,avaConv,0.185
h0059,photovoltaik,year_2019,avaConv,0.229
h0060,photovoltaik,year_2019,avaConv,0.223
h0061,photovoltaik,year_2019,avaConv,0.178
h0062,photovoltaik,year_2019,avaConv,0.11
h0063,photovoltaik,year_2019,avaConv,0.032
h0064,photovoltaik,year_2019,avaConv,0
h0065,photovoltaik,year_2019,avaConv,0
h0066,photovoltaik,year_2019,avaConv,0
h0067,photovoltaik,year_2019,avaConv,0
h0068,photovoltaik,year_2019,avaConv,0
h0069,photovoltaik,year_2019,avaConv,0
h0070,photovoltaik,year_2019,avaConv,0
h0071,photovoltaik,year_2019,avaConv,0
h0072,photovoltaik,year_2019,avaConv,0
h0073,photovoltaik,year_2019,avaConv,0
h0074,photovoltaik,year_2019,avaConv,0
h0075,photovoltaik,year_2019,avaConv,0
h0076,photovoltaik,year_2019,avaConv,0
h0077,photovoltaik,year_2019,avaConv,0
h0078,photovoltaik,year_2019,avaConv,0
h0079,photovoltaik,year_2019,avaConv,0
h0080,photovoltaik,year_2019,avaConv,0.001
h0081,photovoltaik,year_2019,avaConv,0.018
h0082,photovoltaik,year_2019,avaConv,0.036
h0083,photovoltaik,year_2019,avaConv,0.049
h0084,photovoltaik,year_2019,avaConv,0.06
h0085,photovoltaik,year_2019,avaConv,0.05
h0086,photovoltaik,year_2019,avaConv,0.025
h0087,photovoltaik,year_2019,avaConv,0.006
h0088,photovoltaik,year_2019,avaConv,0
h0089,photovoltaik,year_2019,avaConv,0
h0090,photovoltaik,year_2019,avaConv,0
h0091,photovoltaik,year_2019,avaConv,0
h0092,photovoltaik,year_2019,avaConv,0
h0093,photovoltaik,year_2019,avaConv,0
h0094,photovoltaik,year_2019,avaConv,0
h0095,photovoltaik,year_2019,avaConv,0
h0096,photovoltaik,year_2019,avaConv,0
h0097,photovoltaik,year_2019,avaConv,0
h0098,photovoltaik,year_2019,avaConv,0
h0099,photovoltaik,year_2019,avaConv,0
h0100,photovoltaik,year_2019,avaConv,0
h0101,photovoltaik,year_2019,avaConv,0
h0102,photovoltaik,year_2019,avaConv,0
h0103,photovoltaik,year_2019,avaConv,0
h0104,photovoltaik,year_2019,avaConv,0
h0105,photovoltaik,year_2019,avaConv,0.008
h0106,photovoltaik,year_2019,avaConv,0.024
h0107,photovoltaik,year_2019,avaConv,0.044
h0108,photovoltaik,year_2019,avaConv,0.056
h0109,photovoltaik,year_2019,avaConv,0.053
h0110,photovoltaik,year_2019,avaConv,0.034
h0111,photovoltaik,year_2019,avaConv,0.008
h0112,photovoltaik,year_2019,avaConv,0
h0113,photovoltaik,year_2019,avaConv,0
h0114,photovoltaik,year_2019,avaConv,0
h0115,photovoltaik,year_2019,avaConv,0
h0116,photovoltaik,year_2019,avaConv,0
h0117,photovoltaik,year_2019,avaConv,0
h0118,photovoltaik,year_2019,avaConv,0
h0119,photovoltaik,year_2019,avaConv,0
h0120,photovoltaik,year_2019,avaConv,0
h0121,photovoltaik,year_2019,avaConv,0
h0122,photovoltaik,year_2019,avaConv,0
h0123,photovoltaik,year_2019,avaConv,0
h0124,photovoltaik,year_2019,avaConv,0
h0125,photovoltaik,year_2019,avaConv,0
h0126,photovoltaik,year_2019,avaConv,0
h0127,photovoltaik,year_2019,avaConv,0
h0128,photovoltaik,year_2019,avaConv,0.003
h0129,photovoltaik,year_2019,avaConv,0.038
h0130,photovoltaik,year_2019,avaConv,0.083
h0131,photovoltaik,year_2019,avaConv,0.112
h0132,photovoltaik,year_2019,avaConv,0.11
h0133,photovoltaik,year_2019,avaConv,0.084
h0134,photovoltaik,year_2019,avaConv,0.049
h0135,photovoltaik,year_2019,avaConv,0.012
h0136,photovoltaik,year_2019,avaConv,0
h0137,photovoltaik,year_2019,avaConv,0
h0138,photovoltaik,year_2019,avaConv,0
h0139,photovoltaik,year_2019,avaConv,0
h0140,photovoltaik,year_2019,avaConv,0
h0141,photovoltaik,year_2019,avaConv,0
h0142,photovoltaik,year_2019,avaConv,0
h0143,photovoltaik,year_2019,avaConv,0
h0144,photovoltaik,year_2019,avaConv,0
h0145,photovoltaik,year_2019,avaConv,0
h0146,photovoltaik,year_2019,avaConv,0
h0147,photovoltaik,year_2019,avaConv,0
h0148,photovoltaik,year_2019,avaConv,0
h0149,photovoltaik,year_2019,avaConv,0
h0150,photovoltaik,year_2019,avaConv,0
h0151,photovoltaik,year_2019,avaConv,0
h0152,photovoltaik,year_2019,avaConv,0.001
h0153,photovoltaik,year_2019,avaConv,0.024
h0154,photovoltaik,year_2019,avaConv,0.059
h0155,photovoltaik,year_2019,avaConv,0.089
h0156,photovoltaik,year_2019,avaConv,0.102
h0157,photovoltaik,year_2019,avaConv,0.088
h0158,photovoltaik,year_2019,avaConv,0.056
h0159,photovoltaik,year_2019,avaConv,0.02
h0160,photovoltaik,year_2019,avaConv,0
h0161,photovoltaik,year_2019,avaConv,0
h0162,photovoltaik,year_2019,avaConv,0
h0163,photovoltaik,year_2019,avaConv,0
h0164,photovoltaik,year_2019,avaConv,0
h0165,photovoltaik,year_2019,avaConv,0
h0166,photovoltaik,year_2019,avaConv,0
h0167,photovoltaik,year_2019,avaConv,0
h0168,photovoltaik,year_2019,avaConv,0
h0169,photovoltaik,year_2019,avaConv,0
h0170,photovoltaik,year_2019,avaConv,0
h0171,photovoltaik,year_2019,avaConv,0
h0172,photovoltaik,year_2019,avaConv,0
h0173,photovoltaik,year_2019,avaConv,0
h0174,photovoltaik,year_2019,avaConv,0
h0175,photovoltaik,year_2019,avaConv,0
h0176,photovoltaik,year_2019,avaConv,0.002
h0177,photovoltaik,year_2019,avaConv,0.016
h0178,photovoltaik,year_2019,avaConv,0.036
h0179,photovoltaik,year_2019,avaConv,0.054
h0180,photovoltaik,year_2019,avaConv,0.064
h0181,photovoltaik,year_2019,avaConv,0.061
h0182,photovoltaik,year_2019,avaConv,0.04
h0183,photovoltaik,year_2019,avaConv,0.011
h0184,photovoltaik,year_2019,avaConv,0
h0185,photovoltaik,year_2019,avaConv,0
h0186,photovoltaik,year_2019,avaConv,0
h0187,photovoltaik,year_2019,avaConv,0
