timestep_2,technology_1,scenario,parameter,value
h0540,wind_onshore,year_2018,avaConv,0.3716
h0541,wind_onshore,year_2018,avaConv,0.4279
h0542,wind_onshore,year_2018,avaConv,0.4886
h0543,wind_onshore,year_2018,avaConv,0.5564
h0544,wind_onshore,year_2018,avaConv,0.5928
h0545,wind_onshore,year_2018,avaConv,0.6512
h0546,wind_onshore,year_2018,avaConv,0.6912
h0547,wind_onshore,year_2018,avaConv,0.7153
h0548,wind_onshore,year_2018,avaConv,0.7417
h0549,wind_onshore,year_2018,avaConv,0.7527
h0550,wind_onshore,year_2018,avaConv,0.7642
h0551,wind_onshore,year_2018,avaConv,0.7377
h0552,wind_onshore,year_2018,avaConv,0.731
h0553,wind_onshore,year_2018,avaConv,0.6919
h0554,wind_onshore,year_2018,avaConv,0.6523
h0555,wind_onshore,year_2018,avaConv,0.6147
h0556,wind_onshore,year_2018,avaConv,0.595
h0557,wind_onshore,year_2018,avaConv,0.6186
h0558,wind_onshore,year_2018,avaConv,0.6579
h0559,wind_onshore,year_2018,avaConv,0.7081
h0560,wind_onshore,year_2018,avaConv,0.7606
h0561,wind_onshore,year_2018,avaConv,0.7753
h0562,wind_onshore,year_2018,avaConv,0.7855
h0563,wind_onshore,year_2018,avaConv,0.8049
h0564,wind_onshore,year_2018,avaConv,0.8381
h0565,wind_onshore,year_2018,avaConv,0.869
h0566,wind_onshore,year_2018,avaConv,0.8856
h0567,wind_onshore,year_2018,avaConv,0.8897
h0568,wind_onshore,year_2018,avaConv,0.8962
h0569,wind_onshore,year_2018,avaConv,0.8779
h0570,wind_onshore,year_2018,avaConv,0.8508
h0571,wind_onshore,year_2018,avaConv,0.8321
h0572,wind_onshore,year_2018,avaConv,0.8282
h0573,wind_onshore,year_2018,avaConv,0.8026
h0574,wind_onshore,year_2018,avaConv,0.7752
h0575,wind_onshore,year_2018,avaConv,0.748
h0576,wind_onshore,year_2018,avaConv,0.7295
h0577,wind_onshore,year_2018,avaConv,0.7069
h0578,wind_onshore,year_2018,avaConv,0.677
h0579,wind_onshore,year_2018,avaConv,0.6447
h0580,wind_onshore,year_2018,avaConv,0.6448
h0581,wind_onshore,year_2018,avaConv,0.5781
h0582,wind_onshore,year_2018,avaConv,0.5264
h0583,wind_onshore,year_2018,avaConv,0.4969
h0584,wind_onshore,year_2018,avaConv,0.4857
h0585,wind_onshore,year_2018,avaConv,0.4792
h0586,wind_onshore,year_2018,avaConv,0.4665
h0587,wind_onshore,year_2018,avaConv,0.446
h0588,wind_onshore,year_2018,avaConv,0.41
h0589,wind_onshore,year_2018,avaConv,0.3795
h0590,wind_onshore,year_2018,avaConv,0.3425
h0591,wind_onshore,year_2018,avaConv,0.3238
h0592,wind_onshore,year_2018,avaConv,0.3089
h0593,wind_onshore,year_2018,avaConv,0.2761
h0594,wind_onshore,year_2018,avaConv,0.24
h0595,wind_onshore,year_2018,avaConv,0.2112
h0596,wind_onshore,year_2018,avaConv,0.1872
h0597,wind_onshore,year_2018,avaConv,0.1604
h0598,wind_onshore,year_2018,avaConv,0.1331
h0599,wind_onshore,year_2018,avaConv,0.1066
h0600,wind_onshore,year_2018,avaConv,0.0909
h0601,wind_onshore,year_2018,avaConv,0.0741
h0602,wind_onshore,year_2018,avaConv,0.0609
h0603,wind_onshore,year_2018,avaConv,0.0489
h0604,wind_onshore,year_2018,avaConv,0.0343
h0605,wind_onshore,year_2018,avaConv,0.0238
h0606,wind_onshore,year_2018,avaConv,0.0165
h0607,wind_onshore,year_2018,avaConv,0.0103
h0608,wind_onshore,year_2018,avaConv,0.0065
h0609,wind_onshore,year_2018,avaConv,0.0052
h0610,wind_onshore,year_2018,avaConv,0.0056
h0611,wind_onshore,year_2018,avaConv,0.0062
h0612,wind_onshore,year_2018,avaConv,0.007
h0613,wind_onshore,year_2018,avaConv,0.0076
h0614,wind_onshore,year_2018,avaConv,0.0073
h0615,wind_onshore,year_2018,avaConv,0.0062
h0616,wind_onshore,year_2018,avaConv,0.0052
h0617,wind_onshore,year_2018,avaConv,0.0046
h0618,wind_onshore,year_2018,avaConv,0.0046
h0619,wind_onshore,year_2018,avaConv,0.0059
h0620,wind_onshore,year_2018,avaConv,0.0094
h0621,wind_onshore,year_2018,avaConv,0.0131
h0622,wind_onshore,year_2018,avaConv,0.0163
h0623,wind_onshore,year_2018,avaConv,0.0202
h0624,wind_onshore,year_2018,avaConv,0.0254
h0625,wind_onshore,year_2018,avaConv,0.0323
h0626,wind_onshore,year_2018,avaConv,0.044
h0627,wind_onshore,year_2018,avaConv,0.0589
h0628,wind_onshore,year_2018,avaConv,0.0736
h0629,wind_onshore,year_2018,avaConv,0.0838
h0630,wind_onshore,year_2018,avaConv,0.0931
h0631,wind_onshore,year_2018,avaConv,0.1135
h0632,wind_onshore,year_2018,avaConv,0.1382
h0633,wind_onshore,year_2018,avaConv,0.1746
h0634,wind_onshore,year_2018,avaConv,0.238
h0635,wind_onshore,year_2018,avaConv,0.3364
h0636,wind_onshore,year_2018,avaConv,0.4297
h0637,wind_onshore,year_2018,avaConv,0.4896
h0638,wind_onshore,year_2018,avaConv,0.5501
h0639,wind_onshore,year_2018,avaConv,0.6033
h0640,wind_onshore,year_2018,avaConv,0.6345
h0641,wind_onshore,year_2018,avaConv,0.6615
h0642,wind_onshore,year_2018,avaConv,0.6941
h0643,wind_onshore,year_2018,avaConv,0.7269
h0644,wind_onshore,year_2018,avaConv,0.7604
h0645,wind_onshore,year_2018,avaConv,0.791
h0646,wind_onshore,year_2018,avaConv,0.7929
h0647,wind_onshore,year_2018,avaConv,0.8088
h0648,wind_onshore,year_2018,avaConv,0.8411
h0649,wind_onshore,year_2018,avaConv,0.8832
h0650,wind_onshore,year_2018,avaConv,0.8869
h0651,wind_onshore,year_2018,avaConv,0.8712
h0652,wind_onshore,year_2018,avaConv,0.8504
h0653,wind_onshore,year_2018,avaConv,0.8339
h0654,wind_onshore,year_2018,avaConv,0.8056
h0655,wind_onshore,year_2018,avaConv,0.7895
h0656,wind_onshore,year_2018,avaConv,0.7797
h0657,wind_onshore,year_2018,avaConv,0.7783
h0658,wind_onshore,year_2018,avaConv,0.7604
h0659,wind_onshore,year_2018,avaConv,0.7386
h0660,wind_onshore,year_2018,avaConv,0.6952
h0661,wind_onshore,year_2018,avaConv,0.6367
h0662,wind_onshore,year_2018,avaConv,0.6191
h0663,wind_onshore,year_2018,avaConv,0.6295
h0664,wind_onshore,year_2018,avaConv,0.6494
h0665,wind_onshore,year_2018,avaConv,0.6888
h0666,wind_onshore,year_2018,avaConv,0.7235
h0667,wind_onshore,year_2018,avaConv,0.7076
h0668,wind_onshore,year_2018,avaConv,0.6879
h0669,wind_onshore,year_2018,avaConv,0.6937
h0670,wind_onshore,year_2018,avaConv,0.7295
h0671,wind_onshore,year_2018,avaConv,0.7558
h0672,wind_onshore,year_2018,avaConv,0.7428
h0673,wind_onshore,year_2018,avaConv,0.7234
h0674,wind_onshore,year_2018,avaConv,0.727
h0675,wind_onshore,year_2018,avaConv,0.7194
h0676,wind_onshore,year_2018,avaConv,0.7455
h0677,wind_onshore,year_2018,avaConv,0.8479
h0678,wind_onshore,year_2018,avaConv,0.9078
h0679,wind_onshore,year_2018,avaConv,0.9265
h0680,wind_onshore,year_2018,avaConv,0.9235
h0681,wind_onshore,year_2018,avaConv,0.9037
h0682,wind_onshore,year_2018,avaConv,0.8576
h0683,wind_onshore,year_2018,avaConv,0.8007
h0684,wind_onshore,year_2018,avaConv,0.7424
h0685,wind_onshore,year_2018,avaConv,0.6799
h0686,wind_onshore,year_2018,avaConv,0.6448
h0687,wind_onshore,year_2018,avaConv,0.6383
h0688,wind_onshore,year_2018,avaConv,0.6581
h0689,wind_onshore,year_2018,avaConv,0.702
h0690,wind_onshore,year_2018,avaConv,0.7457
h0691,wind_onshore,year_2018,avaConv,0.7676
h0692,wind_onshore,year_2018,avaConv,0.7834
h0693,wind_onshore,year_2018,avaConv,0.809
h0694,wind_onshore,year_2018,avaConv,0.8312
h0695,wind_onshore,year_2018,avaConv,0.8382
h0696,wind_onshore,year_2018,avaConv,0.8382
h0697,wind_onshore,year_2018,avaConv,0.8191
h0698,wind_onshore,year_2018,avaConv,0.7782
h0699,wind_onshore,year_2018,avaConv,0.7324
h0700,wind_onshore,year_2018,avaConv,0.6836
h0701,wind_onshore,year_2018,avaConv,0.6452
h0702,wind_onshore,year_2018,avaConv,0.6071
h0703,wind_onshore,year_2018,avaConv,0.5736
h0704,wind_onshore,year_2018,avaConv,0.55
h0705,wind_onshore,year_2018,avaConv,0.5398
h0706,wind_onshore,year_2018,avaConv,0.5335
h0707,wind_onshore,year_2018,avaConv,0.5248
h0708,wind_onshore,year_2018,avaConv,0.537
h0709,wind_onshore,year_2018,avaConv,0.5375
h0710,wind_onshore,year_2018,avaConv,0.5037
h0711,wind_onshore,year_2018,avaConv,0.4683
h0712,wind_onshore,year_2018,avaConv,0.4418
h0713,wind_onshore,year_2018,avaConv,0.4051
h0714,wind_onshore,year_2018,avaConv,0.3837
h0715,wind_onshore,year_2018,avaConv,0.4037
h0716,wind_onshore,year_2018,avaConv,0.4225
h0717,wind_onshore,year_2018,avaConv,0.4288
h0718,wind_onshore,year_2018,avaConv,0.4434
h0719,wind_onshore,year_2018,avaConv,0.4633
h0720,wind_onshore,year_2018,avaConv,0.4844
h0721,wind_onshore,year_2018,avaConv,0.4939
h0722,wind_onshore,year_2018,avaConv,0.4792
h0723,wind_onshore,year_2018,avaConv,0.4627
h0724,wind_onshore,year_2018,avaConv,0.4647
h0725,wind_onshore,year_2018,avaConv,0.4927
h0726,wind_onshore,year_2018,avaConv,0.5491
h0727,wind_onshore,year_2018,avaConv,0.6242
h0728,wind_onshore,year_2018,avaConv,0.6808
h0729,wind_onshore,year_2018,avaConv,0.6798
h0730,wind_onshore,year_2018,avaConv,0.6957
h0731,wind_onshore,year_2018,avaConv,0.7174
h0732,wind_onshore,year_2018,avaConv,0.7481
h0733,wind_onshore,year_2018,avaConv,0.7359
h0734,wind_onshore,year_2018,avaConv,0.7028
h0735,wind_onshore,year_2018,avaConv,0.7006
h0736,wind_onshore,year_2018,avaConv,0.7034
h0737,wind_onshore,year_2018,avaConv,0.7148
h0738,wind_onshore,year_2018,avaConv,0.7035
h0739,wind_onshore,year_2018,avaConv,0.6794
h0740,wind_onshore,year_2018,avaConv,0.6492
h0741,wind_onshore,year_2018,avaConv,0.6209
h0742,wind_onshore,year_2018,avaConv,0.6045
h0743,wind_onshore,year_2018,avaConv,0.5383
h0744,wind_onshore,year_2018,avaConv,0.5402
h0745,wind_onshore,year_2018,avaConv,0.6225
h0746,wind_onshore,year_2018,avaConv,0.6515
h0747,wind_onshore,year_2018,avaConv,0.635
h0748,wind_onshore,year_2018,avaConv,0.6129
h0749,wind_onshore,year_2018,avaConv,0.6098
h0750,wind_onshore,year_2018,avaConv,0.6073
h0751,wind_onshore,year_2018,avaConv,0.6011
h0752,wind_onshore,year_2018,avaConv,0.6051
h0753,wind_onshore,year_2018,avaConv,0.6248
h0754,wind_onshore,year_2018,avaConv,0.6568
h0755,wind_onshore,year_2018,avaConv,0.6853
h0756,wind_onshore,year_2018,avaConv,0.6996
h0757,wind_onshore,year_2018,avaConv,0.6982
h0758,wind_onshore,year_2018,avaConv,0.6725
h0759,wind_onshore,year_2018,avaConv,0.6134
h0760,wind_onshore,year_2018,avaConv,0.5371
h0761,wind_onshore,year_2018,avaConv,0.4609
h0762,wind_onshore,year_2018,avaConv,0.3969
h0763,wind_onshore,year_2018,avaConv,0.3424
h0764,wind_onshore,year_2018,avaConv,0.3012
h0765,wind_onshore,year_2018,avaConv,0.2585
h0766,wind_onshore,year_2018,avaConv,0.2278
h0767,wind_onshore,year_2018,avaConv,0.2127
h0768,wind_onshore,year_2018,avaConv,0.2174
h0769,wind_onshore,year_2018,avaConv,0.2439
h0770,wind_onshore,year_2018,avaConv,0.2681
h0771,wind_onshore,year_2018,avaConv,0.2937
h0772,wind_onshore,year_2018,avaConv,0.3004
h0773,wind_onshore,year_2018,avaConv,0.3067
h0774,wind_onshore,year_2018,avaConv,0.3223
h0775,wind_onshore,year_2018,avaConv,0.3501
h0776,wind_onshore,year_2018,avaConv,0.3827
h0777,wind_onshore,year_2018,avaConv,0.394
h0778,wind_onshore,year_2018,avaConv,0.3891
h0779,wind_onshore,year_2018,avaConv,0.3813
h0780,wind_onshore,year_2018,avaConv,0.3649
h0781,wind_onshore,year_2018,avaConv,0.3402
h0782,wind_onshore,year_2018,avaConv,0.3106
h0783,wind_onshore,year_2018,avaConv,0.2857
h0784,wind_onshore,year_2018,avaConv,0.2561
h0785,wind_onshore,year_2018,avaConv,0.2212
h0786,wind_onshore,year_2018,avaConv,0.1716
h0787,wind_onshore,year_2018,avaConv,0.1223
h0788,wind_onshore,year_2018,avaConv,0.0816
h0789,wind_onshore,year_2018,avaConv,0.053
h0790,wind_onshore,year_2018,avaConv,0.0336
h0791,wind_onshore,year_2018,avaConv,0.024
h0792,wind_onshore,year_2018,avaConv,0.0251
h0793,wind_onshore,year_2018,avaConv,0.0287
h0794,wind_onshore,year_2018,avaConv,0.0359
h0795,wind_onshore,year_2018,avaConv,0.0455
h0796,wind_onshore,year_2018,avaConv,0.0556
h0797,wind_onshore,year_2018,avaConv,0.0656
h0798,wind_onshore,year_2018,avaConv,0.0726
h0799,wind_onshore,year_2018,avaConv,0.0738
h0800,wind_onshore,year_2018,avaConv,0.0739
h0801,wind_onshore,year_2018,avaConv,0.0735
h0802,wind_onshore,year_2018,avaConv,0.0723
h0803,wind_onshore,year_2018,avaConv,0.0695
h0804,wind_onshore,year_2018,avaConv,0.067
h0805,wind_onshore,year_2018,avaConv,0.0681
h0806,wind_onshore,year_2018,avaConv,0.0732
h0807,wind_onshore,year_2018,avaConv,0.0801
h0808,wind_onshore,year_2018,avaConv,0.0859
h0809,wind_onshore,year_2018,avaConv,0.0909
h0810,wind_onshore,year_2018,avaConv,0.0997
h0811,wind_onshore,year_2018,avaConv,0.112
h0812,wind_onshore,year_2018,avaConv,0.1285
h0813,wind_onshore,year_2018,avaConv,0.1522
h0814,wind_onshore,year_2018,avaConv,0.1868
h0815,wind_onshore,year_2018,avaConv,0.2283
h0816,wind_onshore,year_2018,avaConv,0.2613
h0817,wind_onshore,year_2018,avaConv,0.2899
h0818,wind_onshore,year_2018,avaConv,0.319
h0819,wind_onshore,year_2018,avaConv,0.3595
h0820,wind_onshore,year_2018,avaConv,0.4162
h0821,wind_onshore,year_2018,avaConv,0.4801
h0822,wind_onshore,year_2018,avaConv,0.5548
h0823,wind_onshore,year_2018,avaConv,0.6126
h0824,wind_onshore,year_2018,avaConv,0.6319
h0825,wind_onshore,year_2018,avaConv,0.6103
h0826,wind_onshore,year_2018,avaConv,0.5609
h0827,wind_onshore,year_2018,avaConv,0.499
h0828,wind_onshore,year_2018,avaConv,0.442
h0829,wind_onshore,year_2018,avaConv,0.4038
h0830,wind_onshore,year_2018,avaConv,0.3907
h0831,wind_onshore,year_2018,avaConv,0.3963
h0832,wind_onshore,year_2018,avaConv,0.4226
h0833,wind_onshore,year_2018,avaConv,0.4562
h0834,wind_onshore,year_2018,avaConv,0.4745
h0835,wind_onshore,year_2018,avaConv,0.468
h0836,wind_onshore,year_2018,avaConv,0.4417
h0837,wind_onshore,year_2018,avaConv,0.4033
h0838,wind_onshore,year_2018,avaConv,0.354
h0839,wind_onshore,year_2018,avaConv,0.3
h0840,wind_onshore,year_2018,avaConv,0.2475
h0841,wind_onshore,year_2018,avaConv,0.2064
h0842,wind_onshore,year_2018,avaConv,0.1753
h0843,wind_onshore,year_2018,avaConv,0.1498
h0844,wind_onshore,year_2018,avaConv,0.1315
h0845,wind_onshore,year_2018,avaConv,0.1234
h0846,wind_onshore,year_2018,avaConv,0.1197
h0847,wind_onshore,year_2018,avaConv,0.119
h0848,wind_onshore,year_2018,avaConv,0.1139
h0849,wind_onshore,year_2018,avaConv,0.1036
h0850,wind_onshore,year_2018,avaConv,0.0889
h0851,wind_onshore,year_2018,avaConv,0.0727
h0852,wind_onshore,year_2018,avaConv,0.0592
h0853,wind_onshore,year_2018,avaConv,0.0496
h0854,wind_onshore,year_2018,avaConv,0.0467
h0855,wind_onshore,year_2018,avaConv,0.0481
h0856,wind_onshore,year_2018,avaConv,0.0507
h0857,wind_onshore,year_2018,avaConv,0.0502
h0858,wind_onshore,year_2018,avaConv,0.0459
h0859,wind_onshore,year_2018,avaConv,0.0401
h0860,wind_onshore,year_2018,avaConv,0.0347
h0861,wind_onshore,year_2018,avaConv,0.031
h0862,wind_onshore,year_2018,avaConv,0.0273
h0863,wind_onshore,year_2018,avaConv,0.0238
h0864,wind_onshore,year_2018,avaConv,0.0183
h0865,wind_onshore,year_2018,avaConv,0.0139
h0866,wind_onshore,year_2018,avaConv,0.012
h0867,wind_onshore,year_2018,avaConv,0.0092
h0868,wind_onshore,year_2018,avaConv,0.0089
h0869,wind_onshore,year_2018,avaConv,0.0105
h0870,wind_onshore,year_2018,avaConv,0.0114
h0871,wind_onshore,year_2018,avaConv,0.0107
h0872,wind_onshore,year_2018,avaConv,0.008
h0873,wind_onshore,year_2018,avaConv,0.0056
h0874,wind_onshore,year_2018,avaConv,0.0041
h0875,wind_onshore,year_2018,avaConv,0.0042
h0876,wind_onshore,year_2018,avaConv,0.0059
h0877,wind_onshore,year_2018,avaConv,0.0074
h0878,wind_onshore,year_2018,avaConv,0.0079
h0879,wind_onshore,year_2018,avaConv,0.0074
h0880,wind_onshore,year_2018,avaConv,0.0076
h0881,wind_onshore,year_2018,avaConv,0.0092
h0882,wind_onshore,year_2018,avaConv,0.0113
h0883,wind_onshore,year_2018,avaConv,0.0142
h0884,wind_onshore,year_2018,avaConv,0.0178
h0885,wind_onshore,year_2018,avaConv,0.0227
h0886,wind_onshore,year_2018,avaConv,0.0258
h0887,wind_onshore,year_2018,avaConv,0.0275
h0888,wind_onshore,year_2018,avaConv,0.0305
h0889,wind_onshore,year_2018,avaConv,0.033
h0890,wind_onshore,year_2018,avaConv,0.0336
h0891,wind_onshore,year_2018,avaConv,0.0317
h0892,wind_onshore,year_2018,avaConv,0.027
h0893,wind_onshore,year_2018,avaConv,0.0205
h0894,wind_onshore,year_2018,avaConv,0.0152
h0895,wind_onshore,year_2018,avaConv,0.013
h0896,wind_onshore,year_2018,avaConv,0.0134
h0897,wind_onshore,year_2018,avaConv,0.0165
h0898,wind_onshore,year_2018,avaConv,0.0228
h0899,wind_onshore,year_2018,avaConv,0.031
h0900,wind_onshore,year_2018,avaConv,0.038
h0901,wind_onshore,year_2018,avaConv,0.0436
h0902,wind_onshore,year_2018,avaConv,0.0459
h0903,wind_onshore,year_2018,avaConv,0.0448
h0904,wind_onshore,year_2018,avaConv,0.0423
h0905,wind_onshore,year_2018,avaConv,0.0375
h0906,wind_onshore,year_2018,avaConv,0.0321
h0907,wind_onshore,year_2018,avaConv,0.0269
h0908,wind_onshore,year_2018,avaConv,0.0232
h0909,wind_onshore,year_2018,avaConv,0.0211
h0910,wind_onshore,year_2018,avaConv,0.0207
h0911,wind_onshore,year_2018,avaConv,0.0244
h0912,wind_onshore,year_2018,avaConv,0.0344
h0913,wind_onshore,year_2018,avaConv,0.0514
h0914,wind_onshore,year_2018,avaConv,0.0728
h0915,wind_onshore,year_2018,avaConv,0.0937
h0916,wind_onshore,year_2018,avaConv,0.1086
h0917,wind_onshore,year_2018,avaConv,0.1155
h0918,wind_onshore,year_2018,avaConv,0.1188
h0919,wind_onshore,year_2018,avaConv,0.1222
h0920,wind_onshore,year_2018,avaConv,0.1326
h0921,wind_onshore,year_2018,avaConv,0.1548
h0922,wind_onshore,year_2018,avaConv,0.1814
h0923,wind_onshore,year_2018,avaConv,0.2048
h0924,wind_onshore,year_2018,avaConv,0.2207
h0925,wind_onshore,year_2018,avaConv,0.2369
h0926,wind_onshore,year_2018,avaConv,0.2588
h0927,wind_onshore,year_2018,avaConv,0.2833
h0928,wind_onshore,year_2018,avaConv,0.3084
h0929,wind_onshore,year_2018,avaConv,0.3298
h0930,wind_onshore,year_2018,avaConv,0.3501
h0931,wind_onshore,year_2018,avaConv,0.3684
h0932,wind_onshore,year_2018,avaConv,0.3813
h0933,wind_onshore,year_2018,avaConv,0.3878
h0934,wind_onshore,year_2018,avaConv,0.3932
h0935,wind_onshore,year_2018,avaConv,0.4046
h0936,wind_onshore,year_2018,avaConv,0.4184
h0937,wind_onshore,year_2018,avaConv,0.429
h0938,wind_onshore,year_2018,avaConv,0.4389
h0939,wind_onshore,year_2018,avaConv,0.4496
h0940,wind_onshore,year_2018,avaConv,0.4504
h0941,wind_onshore,year_2018,avaConv,0.4489
h0942,wind_onshore,year_2018,avaConv,0.4509
h0943,wind_onshore,year_2018,avaConv,0.4504
h0944,wind_onshore,year_2018,avaConv,0.4512
h0945,wind_onshore,year_2018,avaConv,0.4522
h0946,wind_onshore,year_2018,avaConv,0.4586
h0947,wind_onshore,year_2018,avaConv,0.4607
h0948,wind_onshore,year_2018,avaConv,0.4521
h0949,wind_onshore,year_2018,avaConv,0.4315
h0950,wind_onshore,year_2018,avaConv,0.4076
h0951,wind_onshore,year_2018,avaConv,0.3905
h0952,wind_onshore,year_2018,avaConv,0.3852
h0953,wind_onshore,year_2018,avaConv,0.3874
h0954,wind_onshore,year_2018,avaConv,0.3849
h0955,wind_onshore,year_2018,avaConv,0.3664
h0956,wind_onshore,year_2018,avaConv,0.3281
h0957,wind_onshore,year_2018,avaConv,0.2753
h0958,wind_onshore,year_2018,avaConv,0.2191
h0959,wind_onshore,year_2018,avaConv,0.1744
h0960,wind_onshore,year_2018,avaConv,0.1338
h0961,wind_onshore,year_2018,avaConv,0.098
h0962,wind_onshore,year_2018,avaConv,0.0747
h0963,wind_onshore,year_2018,avaConv,0.0621
h0964,wind_onshore,year_2018,avaConv,0.0535
h0965,wind_onshore,year_2018,avaConv,0.0491
h0966,wind_onshore,year_2018,avaConv,0.0462
h0967,wind_onshore,year_2018,avaConv,0.0457
h0968,wind_onshore,year_2018,avaConv,0.051
h0969,wind_onshore,year_2018,avaConv,0.0637
h0970,wind_onshore,year_2018,avaConv,0.0825
h0971,wind_onshore,year_2018,avaConv,0.1047
h0972,wind_onshore,year_2018,avaConv,0.1342
h0973,wind_onshore,year_2018,avaConv,0.1686
h0974,wind_onshore,year_2018,avaConv,0.2024
h0975,wind_onshore,year_2018,avaConv,0.2347
h0976,wind_onshore,year_2018,avaConv,0.2769
h0977,wind_onshore,year_2018,avaConv,0.3311
h0978,wind_onshore,year_2018,avaConv,0.39
h0979,wind_onshore,year_2018,avaConv,0.4412
h0980,wind_onshore,year_2018,avaConv,0.4829
h0981,wind_onshore,year_2018,avaConv,0.5165
h0982,wind_onshore,year_2018,avaConv,0.5383
h0983,wind_onshore,year_2018,avaConv,0.55
h0984,wind_onshore,year_2018,avaConv,0.5582
h0985,wind_onshore,year_2018,avaConv,0.5707
h0986,wind_onshore,year_2018,avaConv,0.5843
h0987,wind_onshore,year_2018,avaConv,0.5892
h0988,wind_onshore,year_2018,avaConv,0.5878
h0989,wind_onshore,year_2018,avaConv,0.5812
h0990,wind_onshore,year_2018,avaConv,0.5966
h0991,wind_onshore,year_2018,avaConv,0.6229
h0992,wind_onshore,year_2018,avaConv,0.6327
h0993,wind_onshore,year_2018,avaConv,0.6282
h0994,wind_onshore,year_2018,avaConv,0.6267
h0995,wind_onshore,year_2018,avaConv,0.6819
h0996,wind_onshore,year_2018,avaConv,0.7968
h0997,wind_onshore,year_2018,avaConv,0.8412
h0998,wind_onshore,year_2018,avaConv,0.8604
h0999,wind_onshore,year_2018,avaConv,0.8729
h1000,wind_onshore,year_2018,avaConv,0.8626
h1001,wind_onshore,year_2018,avaConv,0.8195
h1002,wind_onshore,year_2018,avaConv,0.79
h1003,wind_onshore,year_2018,avaConv,0.7668
h1004,wind_onshore,year_2018,avaConv,0.7422
h1005,wind_onshore,year_2018,avaConv,0.7394
h1006,wind_onshore,year_2018,avaConv,0.7528
h1007,wind_onshore,year_2018,avaConv,0.7528
h1008,wind_onshore,year_2018,avaConv,0.7513
h1009,wind_onshore,year_2018,avaConv,0.7435
h1010,wind_onshore,year_2018,avaConv,0.7358
h1011,wind_onshore,year_2018,avaConv,0.7293
h1012,wind_onshore,year_2018,avaConv,0.7451
h1013,wind_onshore,year_2018,avaConv,0.7602
h1014,wind_onshore,year_2018,avaConv,0.76
h1015,wind_onshore,year_2018,avaConv,0.7537
h1016,wind_onshore,year_2018,avaConv,0.7372
h1017,wind_onshore,year_2018,avaConv,0.7163
h1018,wind_onshore,year_2018,avaConv,0.7012
h1019,wind_onshore,year_2018,avaConv,0.6811
h1020,wind_onshore,year_2018,avaConv,0.6469
h1021,wind_onshore,year_2018,avaConv,0.6046
h1022,wind_onshore,year_2018,avaConv,0.5646
h1023,wind_onshore,year_2018,avaConv,0.5315
h1024,wind_onshore,year_2018,avaConv,0.507
h1025,wind_onshore,year_2018,avaConv,0.4912
